Time,FPS, Memory
1.7,159.5,441.1
1.7,147.1,441.1
1.7,157.4,441.1
1.8,140.7,441.1
1.8,151.3,441.1
1.8,159.3,441.1
1.8,146.8,441.1
1.8,157.5,441.1
1.8,138.7,441.1
1.8,147.4,441.1
1.8,158.0,441.1
1.8,146.6,441.1
1.8,157.0,441.1
1.8,139.9,441.1
1.8,147.3,441.1
1.8,155.9,441.1
1.8,143.8,441.1
1.8,151.7,441.1
1.9,141.1,441.1
1.9,149.5,441.1
1.9,159.6,441.1
1.9,146.6,441.1
1.9,156.2,441.1
1.9,141.4,441.1
1.9,152.1,441.1
1.9,163.5,441.1
1.9,147.7,441.1
1.9,158.4,441.1
1.9,161.7,441.1
1.9,154.9,441.1
1.9,157.2,441.1
1.9,143.4,441.2
1.9,153.8,441.2
2.0,160.5,441.2
2.0,151.4,441.2
2.0,158.0,441.2
2.0,142.6,441.2
2.0,152.6,441.2
2.0,159.4,441.2
2.0,149.8,441.2
2.0,158.6,441.2
2.0,142.1,441.2
2.0,152.4,441.2
2.0,160.8,441.2
2.0,149.7,441.2
2.0,159.8,441.2
2.0,141.7,441.2
2.0,151.1,441.2
2.0,161.5,441.2
2.1,148.0,441.2
2.1,158.9,441.2
2.1,140.5,441.2
2.1,150.9,441.2
2.1,162.0,441.2
2.1,147.3,441.2
2.1,158.3,441.2
2.1,140.0,441.2
2.1,149.9,441.2
2.1,161.6,441.2
2.1,145.5,441.2
2.1,155.0,441.2
2.1,139.4,441.2
2.1,147.9,441.2
2.1,157.4,441.3
2.2,146.2,441.3
2.2,152.8,441.3
2.2,161.1,441.3
2.2,153.9,441.3
2.2,162.4,441.3
2.2,143.5,441.3
2.2,151.0,441.3
2.2,159.6,441.3
2.2,151.5,441.3
2.2,162.2,441.3
2.2,144.1,441.3
2.2,154.6,441.3
2.2,162.9,441.3
2.2,149.4,441.3
2.2,159.8,441.3
2.3,142.5,441.3
2.3,153.1,441.3
2.3,162.0,441.3
2.3,148.5,441.3
2.3,159.6,441.3
2.3,140.6,441.3
2.3,150.4,441.3
2.3,162.0,441.3
2.3,147.4,441.3
2.3,157.6,441.3
2.3,140.2,441.3
2.3,149.6,441.3
2.3,160.8,441.3
2.3,146.6,441.3
2.3,156.7,441.3
2.3,165.2,441.3
2.4,152.2,441.3
2.4,161.3,441.4
2.4,144.1,441.4
2.4,153.4,441.4
2.4,163.1,441.4
2.4,149.7,441.4
2.4,159.3,441.4
2.4,142.7,441.3
2.4,152.7,441.3
2.4,163.0,441.3
2.4,148.6,441.3
2.4,158.8,441.3
2.4,141.1,441.3
2.4,150.3,441.3
2.4,161.6,441.3
2.5,148.1,441.3
2.5,158.9,441.3
2.5,161.0,441.3
2.5,155.7,441.3
2.5,161.7,441.3
2.5,145.0,441.3
2.5,155.7,441.3
2.5,161.5,441.3
2.5,152.3,441.3
2.5,161.6,441.3
2.5,142.5,441.3
2.5,151.9,441.3
2.5,161.7,441.3
2.5,149.0,441.3
2.5,158.5,441.3
2.6,141.6,441.3
2.6,148.4,441.3
2.6,153.0,441.3
2.6,149.1,441.4
2.6,158.7,441.4
2.6,140.8,441.4
2.6,148.8,441.4
2.6,159.0,441.4
2.6,148.4,441.4
2.6,159.0,441.4
2.6,163.4,441.4
2.6,156.2,441.3
2.6,162.6,441.3
2.6,145.0,441.3
2.6,155.2,441.3
2.7,160.8,441.3
2.7,151.7,441.3
2.7,160.3,441.3
2.7,142.8,441.3
2.7,153.2,441.3
2.7,161.8,441.3
2.7,149.6,441.3
2.7,159.2,441.3
2.7,142.8,441.3
2.7,152.8,441.3
2.7,161.2,441.3
2.7,148.0,441.3
2.7,158.8,441.3
2.7,142.1,441.3
2.7,151.4,441.3
2.7,162.3,441.3
2.8,147.2,441.3
2.8,157.4,441.3
2.8,140.0,441.3
2.8,150.1,441.3
2.8,160.7,441.4
2.8,146.7,441.4
2.8,157.1,441.4
2.8,161.8,441.4
2.8,154.3,441.4
2.8,161.7,441.3
2.8,144.3,441.3
2.8,154.4,441.3
2.8,161.6,441.3
2.8,151.6,441.3
2.8,160.1,441.3
2.9,142.0,441.3
2.9,150.9,441.3
2.9,159.7,441.3
2.9,149.4,441.3
2.9,158.8,441.3
2.9,141.3,441.3
2.9,148.5,441.3
2.9,157.8,441.3
2.9,149.0,441.3
2.9,158.6,441.3
2.9,140.4,441.3
2.9,147.9,441.3
2.9,156.6,441.3
2.9,148.9,441.3
2.9,159.2,441.3
3.0,141.9,441.3
3.0,151.9,441.3
3.0,163.2,441.3
3.0,147.6,441.3
3.0,158.5,441.3
3.0,162.9,441.2
3.0,154.1,441.2
3.0,162.0,441.3
3.0,144.7,441.3
3.0,155.3,441.3
3.0,161.9,441.3
3.0,151.5,441.3
3.0,159.6,441.3
3.0,142.3,441.3
3.0,152.2,441.3
3.0,161.2,441.3
3.1,149.4,441.3
3.1,159.7,441.3
3.1,142.3,441.3
3.1,152.8,441.3
3.1,160.9,441.3
3.1,147.8,441.3
3.1,158.2,441.3
3.1,141.3,441.4
3.1,150.2,441.4
3.1,161.4,441.4
3.1,146.8,441.4
3.1,155.7,441.4
3.1,139.5,441.4
3.1,147.4,441.4
3.1,157.1,441.4
3.2,148.0,441.4
3.2,159.2,441.4
3.2,159.4,441.4
3.2,155.3,441.4
3.2,159.6,441.4
3.2,144.9,441.4
3.2,155.5,441.4
3.2,158.9,441.5
3.2,152.6,441.5
3.2,159.2,441.5
3.2,142.2,441.5
3.2,150.9,441.5
3.2,156.9,441.5
3.2,150.5,441.5
3.2,156.7,441.5
3.3,142.1,441.5
3.3,149.3,441.5
3.3,155.3,441.5
3.3,150.3,441.5
3.3,154.9,441.5
3.3,141.0,441.5
3.3,149.9,441.5
3.3,153.6,441.5
3.3,151.1,441.5
3.3,151.0,441.5
3.3,143.1,441.5
3.3,147.0,441.5
3.3,137.6,441.5
3.3,141.8,441.5
3.4,133.1,441.5
3.4,139.7,441.5
3.4,129.5,441.5
3.4,139.3,441.5
3.4,126.1,441.5
3.4,135.4,441.5
3.4,124.3,441.5
3.4,132.5,441.6
3.4,139.2,441.6
3.4,135.0,441.6
3.4,135.6,441.6
3.4,130.7,441.6
3.4,135.4,441.6
3.5,128.6,441.5
3.5,134.3,441.5
3.5,126.4,441.5
3.5,136.0,441.5
3.5,123.8,441.5
3.5,132.8,441.5
3.5,122.2,441.5
3.5,130.7,441.5
3.5,140.5,441.5
3.5,132.2,441.5
3.5,141.3,441.5
3.5,128.9,441.5
3.5,137.5,441.5
3.5,147.6,441.5
3.6,138.6,441.5
3.6,148.6,441.5
3.6,133.3,441.5
3.6,142.4,441.5
3.6,152.6,441.4
3.6,141.0,441.4
3.6,150.8,441.4
3.6,135.0,441.4
3.6,142.6,441.4
3.6,150.2,441.5
3.6,144.1,441.5
3.6,152.8,441.5
3.6,161.2,441.5
3.6,150.6,441.4
3.6,159.6,441.4
3.7,142.7,441.4
3.7,153.0,441.4
3.7,161.1,441.4
3.7,150.6,441.4
3.7,160.3,441.4
3.7,142.4,441.4
3.7,152.1,441.4
3.7,160.7,441.4
3.7,148.7,441.4
3.7,159.0,441.4
3.7,141.7,441.4
3.7,151.9,441.4
3.7,162.0,441.4
3.7,147.4,441.4
3.7,158.0,441.4
3.8,140.2,441.4
3.8,150.2,441.3
3.8,160.8,441.3
3.8,147.1,441.3
3.8,157.8,441.3
3.8,161.3,441.3
3.8,154.0,441.3
3.8,161.2,441.3
3.8,144.6,441.3
3.8,155.0,441.3
3.8,162.2,441.3
3.8,150.3,441.3
3.8,159.6,441.4
3.8,142.2,441.4
3.8,150.5,441.4
3.8,159.9,441.4
3.9,148.7,441.4
3.9,158.0,441.4
3.9,141.4,441.4
3.9,151.5,441.4
3.9,162.6,441.3
3.9,148.7,441.3
3.9,159.2,441.3
3.9,141.2,441.3
3.9,151.0,441.3
3.9,162.2,441.3
3.9,147.4,441.3
3.9,157.2,441.3
3.9,161.2,441.3
3.9,153.6,441.3
3.9,159.6,441.3
4.0,144.5,441.3
4.0,154.4,441.3
4.0,159.6,441.3
4.0,152.3,441.3
4.0,159.9,441.3
4.0,142.9,441.3
4.0,152.9,441.3
4.0,160.2,441.3
4.0,150.2,441.3
4.0,159.6,441.3
4.0,143.2,441.3
4.0,153.5,441.3
4.0,160.1,441.3
4.0,149.5,441.4
4.0,159.0,441.4
4.1,140.6,441.4
4.1,150.1,441.3
4.1,158.1,441.3
4.1,146.7,441.3
4.1,154.4,441.3
4.1,140.2,441.3
4.1,148.3,441.3
4.1,156.6,441.3
4.1,147.6,441.3
4.1,155.6,441.3
4.1,140.6,441.3
4.1,150.5,441.3
4.1,161.6,441.3
4.1,147.6,441.3
4.1,158.1,441.3
4.2,140.6,441.3
4.2,151.0,441.4
4.2,159.9,441.4
4.2,147.4,441.4
4.2,158.0,441.4
4.2,139.8,441.4
4.2,147.9,441.4
4.2,157.1,441.4
4.2,146.9,441.4
4.2,156.2,441.4
4.2,140.8,441.4
4.2,150.7,441.4
4.2,160.4,441.4
4.2,147.3,441.4
4.2,156.9,441.4
4.3,139.8,441.5
4.3,149.1,441.5
4.3,160.4,441.5
4.3,146.6,441.5
4.3,156.8,441.5
4.3,139.8,441.5
4.3,149.9,441.5
4.3,160.5,441.5
4.3,146.9,441.4
4.3,155.0,441.4
4.3,139.8,441.4
4.3,149.8,441.4
4.3,134.7,441.4
4.3,144.6,441.4
4.4,130.5,441.4
4.4,140.8,441.4
4.4,127.7,441.4
4.4,137.5,441.4
4.4,144.5,441.4
4.4,136.6,441.4
4.4,143.5,441.4
4.4,132.3,441.4
4.4,141.2,441.4
4.4,129.5,441.4
4.4,138.8,441.4
4.4,126.8,441.4
4.4,136.3,441.4
4.5,124.5,441.4
4.5,134.3,441.4
4.5,137.8,441.5
4.5,135.0,441.5
4.5,137.5,441.5
4.5,131.0,441.5
4.5,139.8,441.4
4.5,127.8,441.4
4.5,137.3,441.4
4.5,144.6,441.4
4.5,137.4,441.4
4.5,145.9,441.4
4.5,132.5,441.4
4.5,142.0,441.4
4.5,149.7,441.4
4.6,141.4,441.4
4.6,150.9,441.4
4.6,134.8,441.4
4.6,143.2,441.4
4.6,151.3,441.4
4.6,142.0,441.4
4.6,151.2,441.4
4.6,134.7,441.4
4.6,141.3,441.4
4.6,150.1,441.4
4.6,146.2,441.4
4.6,154.9,441.4
4.6,139.5,441.4
4.6,147.3,441.4
4.6,157.3,441.4
4.7,145.4,441.4
4.7,153.9,441.4
4.7,139.7,441.4
4.7,148.0,441.5
4.7,158.4,441.5
4.7,147.9,441.4
4.7,159.1,441.4
4.7,139.9,441.4
4.7,149.3,441.4
4.7,160.8,441.3
4.7,146.4,441.3
4.7,156.9,441.3
4.7,145.0,441.3
4.8,132.9,441.3
4.8,136.7,441.3
4.8,147.3,441.3
4.8,158.8,441.3
4.8,142.7,441.3
4.8,152.4,441.3
4.8,164.1,441.3
4.8,148.4,441.3
4.8,158.0,441.3
4.8,165.2,441.3
4.8,155.3,441.3
4.8,163.1,441.3
4.8,144.9,441.3
4.8,153.4,441.3
4.8,162.6,441.3
4.8,153.5,441.3
4.8,161.7,441.3
4.9,144.2,441.3
4.9,154.9,441.3
4.9,162.8,441.3
4.9,149.7,441.3
4.9,160.2,441.3
4.9,142.3,441.3
4.9,148.9,441.6
4.9,159.9,441.6
4.9,148.9,441.6
4.9,159.5,441.6
4.9,140.6,441.6
4.9,150.6,441.6
4.9,162.0,441.6
4.9,148.2,441.6
4.9,158.5,441.5
5.0,140.6,441.5
5.0,150.7,441.5
5.0,160.7,441.5
5.0,147.3,441.5
5.0,157.9,441.5
5.0,159.6,441.5
5.0,155.2,441.5
5.0,159.7,441.5
5.0,144.3,441.5
5.0,152.7,441.6
5.0,160.1,441.6
5.0,152.3,441.6
5.0,158.9,441.6
5.0,142.6,441.6
5.0,152.6,441.6
5.0,159.7,441.6
5.1,151.4,441.6
5.1,159.1,441.6
5.1,143.0,441.6
5.1,153.5,441.6
5.1,159.3,441.6
5.1,147.4,441.6
5.1,156.4,441.6
5.1,140.6,441.6
5.1,147.1,441.6
5.1,154.9,441.6
5.1,147.7,441.6
5.1,147.0,441.6
5.1,141.8,441.6
5.1,149.5,441.6
5.2,158.0,441.6
5.2,148.7,441.6
5.2,157.1,441.6
5.2,141.9,441.6
5.2,152.5,441.6
5.2,158.4,441.6
5.2,148.9,441.6
5.2,158.6,441.6
5.2,140.8,441.6
5.2,149.9,441.6
5.2,158.7,441.6
5.2,148.2,441.6
5.2,157.7,441.6
5.2,140.9,441.6
5.2,149.9,441.6
5.2,159.6,441.6
5.3,147.4,441.6
5.3,157.4,441.6
5.3,141.2,441.6
5.3,152.1,441.6
5.3,159.8,441.6
5.3,147.2,441.6
5.3,157.5,441.6
5.3,140.2,441.6
5.3,150.2,441.6
5.3,158.7,441.6
5.3,147.3,441.6
5.3,157.4,441.6
5.3,140.2,441.6
5.3,150.3,441.6
5.3,158.6,441.6
5.4,146.4,441.7
5.4,155.6,441.7
5.4,139.8,441.7
5.4,150.2,441.7
5.4,157.5,441.7
5.4,146.7,441.7
5.4,155.9,441.7
5.4,139.8,441.7
5.4,148.3,441.7
5.4,157.7,441.7
5.4,145.8,441.7
5.4,153.9,441.7
5.4,140.4,441.7
5.4,150.1,441.7
5.4,159.7,441.7
5.5,147.1,441.7
5.5,157.1,441.7
5.5,139.4,441.7
5.5,149.1,441.7
5.5,159.6,441.7
5.5,146.6,441.7
5.5,157.0,441.7
5.5,140.5,441.6
5.5,150.1,441.6
5.5,156.7,441.6
5.5,146.3,441.6
5.5,155.7,441.6
5.5,139.8,441.6
5.5,149.8,441.6
5.6,135.1,441.6
5.6,145.3,441.6
5.6,155.6,441.6
5.6,142.9,441.6
5.6,153.5,441.6
5.6,136.8,441.6
5.6,146.0,441.6
5.6,156.8,441.6
5.6,145.3,441.6
5.6,155.5,441.6
5.6,138.4,441.6
5.6,148.4,441.6
5.6,157.4,441.6
5.6,145.8,441.6
5.6,156.1,441.6
5.7,139.5,441.6
5.7,150.0,441.6
5.7,158.1,441.6
5.7,146.1,441.6
5.7,156.5,441.6
5.7,139.7,441.6
5.7,149.4,441.6
5.7,158.2,441.6
5.7,145.3,441.6
5.7,154.5,441.6
5.7,138.5,441.6
5.7,146.3,441.6
5.7,155.7,441.6
5.7,145.5,441.6
5.7,155.4,441.6
5.8,139.1,441.5
5.8,148.9,441.5
5.8,159.8,441.5
5.8,146.5,441.5
5.8,157.2,441.5
5.8,139.5,441.5
5.8,149.1,441.5
5.8,159.3,441.4
5.8,145.7,441.4
5.8,155.4,441.4
5.8,139.6,441.4
5.8,148.9,441.4
5.8,159.7,441.4
5.8,146.1,441.5
5.8,155.5,441.5
5.9,140.1,441.5
5.9,150.5,441.5
5.9,160.5,441.5
5.9,146.2,441.5
5.9,156.9,441.5
5.9,139.0,441.5
5.9,146.6,441.5
5.9,156.6,441.5
5.9,146.5,441.5
5.9,156.1,441.5
5.9,138.5,441.5
5.9,145.5,441.5
5.9,151.9,441.5
5.9,147.9,441.5
5.9,157.4,441.5
6.0,140.9,441.5
6.0,148.6,441.5
6.0,157.0,441.5
6.0,147.9,441.4
6.0,158.9,441.4
6.0,141.0,441.4
6.0,151.4,441.4
6.0,161.3,441.4
6.0,147.5,441.3
6.0,157.4,441.3
6.0,140.2,441.3
6.0,149.5,441.4
6.0,160.1,441.4
6.0,147.3,441.4
6.0,157.5,441.4
6.1,140.6,441.4
6.1,151.0,441.4
6.1,160.4,441.4
6.1,145.8,441.4
6.1,156.3,441.4
6.1,140.4,441.4
6.1,150.8,441.4
6.1,159.6,441.4
6.1,146.7,441.4
6.1,156.6,441.4
6.1,139.9,441.4
6.1,148.9,441.4
6.1,158.6,441.4
6.1,146.3,441.4
6.1,155.4,441.4
6.2,139.5,441.4
6.2,146.7,441.4
6.2,155.3,441.4
6.2,147.1,441.4
6.2,153.6,441.4
6.2,140.4,441.4
6.2,149.5,441.4
6.2,158.3,441.4
6.2,148.0,441.4
6.2,157.8,441.4
6.2,140.5,441.4
6.2,150.7,441.4
6.2,159.4,441.4
6.2,147.1,441.4
6.2,157.2,441.4
6.3,140.8,441.3
6.3,151.6,441.3
6.3,158.5,441.3
6.3,147.5,441.3
6.3,158.1,441.3
6.3,139.8,441.3
6.3,149.8,441.3
6.3,159.0,441.3
6.3,146.8,441.3
6.3,156.8,441.3
6.3,140.5,441.3
6.3,150.9,441.3
6.3,158.3,441.3
6.3,146.7,441.3
6.3,157.0,441.3
6.4,140.1,441.3
6.4,150.9,441.3
6.4,158.3,441.3
6.4,146.5,441.3
6.4,157.4,441.3
6.4,139.9,441.3
6.4,149.7,441.3
6.4,158.8,441.3
6.4,145.4,441.3
6.4,154.5,441.3
6.4,139.3,441.3
6.4,147.2,441.3
6.4,156.7,441.3
6.4,145.5,441.3
6.4,153.5,441.3
6.5,140.3,441.3
6.5,148.7,441.3
6.5,158.0,441.3
6.5,146.9,441.3
6.5,155.9,441.3
6.5,140.7,441.3
6.5,150.7,441.3
6.5,159.8,441.3
6.5,147.5,441.3
6.5,156.9,441.3
6.5,140.0,441.3
6.5,150.2,441.3
6.5,159.6,441.3
6.5,147.8,441.3
6.5,158.1,441.3
6.6,137.7,441.3
6.6,146.1,441.4
6.6,156.9,441.4
6.6,146.8,441.4
6.6,156.6,441.4
6.6,140.7,441.4
6.6,149.5,441.4
6.6,159.3,441.4
6.6,146.3,441.4
6.6,154.0,441.4
6.6,140.6,441.4
6.6,145.8,441.4
6.6,151.4,441.4
6.6,148.5,441.4
6.6,156.7,441.4
6.7,142.2,441.4
6.7,152.9,441.4
6.7,161.5,441.4
6.7,147.5,441.4
6.7,158.0,441.4
6.7,141.1,441.4
6.7,151.6,441.4
6.7,161.6,441.4
6.7,147.3,441.4
6.7,157.6,441.4
6.7,139.7,441.4
6.7,148.1,441.4
6.7,158.0,441.4
6.7,147.0,441.4
6.7,157.4,441.4
6.8,139.3,441.4
6.8,146.9,441.4
6.8,155.5,441.4
6.8,147.2,441.4
6.8,156.6,441.4
6.8,157.1,441.4
6.8,155.2,441.4
6.8,156.2,441.4
6.8,144.4,441.4
6.8,153.9,441.4
6.8,159.5,441.4
6.8,152.8,441.5
6.8,158.8,441.5
6.8,143.2,441.5
6.8,152.9,441.5
6.9,159.1,441.5
6.9,151.7,441.5
6.9,159.2,441.5
6.9,142.0,441.5
6.9,152.5,441.5
6.9,159.9,441.5
6.9,149.0,441.5
6.9,157.8,441.5
6.9,141.5,441.5
6.9,151.3,441.5
6.9,158.7,441.5
6.9,147.2,441.5
6.9,154.7,441.5
6.9,141.1,441.5
6.9,148.4,441.5
7.0,156.8,441.5
7.0,148.6,441.6
7.0,157.2,441.6
7.0,141.2,441.6
7.0,149.5,441.6
7.0,157.8,441.6
7.0,146.9,441.6
7.0,156.6,441.6
7.0,142.3,441.6
7.0,152.1,441.6
7.0,161.6,441.6
7.0,147.7,441.6
7.0,157.6,441.6
7.0,141.1,441.6
7.0,150.9,441.6
7.0,160.5,441.6
7.1,146.2,441.6
7.1,154.5,441.6
7.1,140.1,441.6
7.1,148.1,441.6
7.1,157.0,441.6
7.1,147.5,441.6
7.1,155.8,441.6
7.1,140.5,441.6
7.1,150.4,441.6
7.1,161.5,441.6
7.1,147.4,441.6
7.1,157.7,441.6
7.1,140.4,441.6
7.1,150.0,441.6
7.1,160.7,441.6
7.2,146.6,441.6
7.2,156.8,441.6
7.2,140.1,441.6
7.2,150.3,441.6
7.2,161.5,441.5
7.2,146.3,441.5
7.2,156.2,441.6
7.2,140.1,441.6
7.2,149.3,441.6
7.2,160.2,441.6
7.2,146.2,441.6
7.2,156.4,441.6
7.2,159.9,441.6
7.2,153.9,441.6
7.2,159.1,441.6
7.3,144.1,441.6
7.3,153.7,441.6
7.3,138.1,441.6
7.3,147.9,441.6
7.3,158.5,441.6
7.3,144.9,441.6
7.3,155.4,441.6
7.3,138.9,441.5
7.3,148.0,441.5
7.3,159.0,441.5
7.3,146.0,441.5
7.3,156.1,441.5
7.3,158.9,441.5
7.3,153.2,441.5
7.3,157.9,441.5
7.4,143.8,441.5
7.4,153.9,441.5
7.4,157.6,441.5
7.4,151.7,441.5
7.4,157.5,441.5
7.4,142.4,441.5
7.4,152.9,441.5
7.4,159.0,441.5
7.4,150.4,441.6
7.4,158.0,441.6
7.4,142.3,441.5
7.4,152.4,441.5
7.4,158.6,441.5
7.4,150.1,441.6
7.4,157.0,441.6
7.5,141.6,441.6
7.5,151.9,441.6
7.5,158.6,441.6
7.5,149.1,441.6
7.5,157.5,441.6
7.5,141.2,441.6
7.5,151.3,441.6
7.5,159.0,441.6
7.5,148.1,441.6
7.5,158.2,441.6
7.5,141.2,441.6
7.5,151.4,441.6
7.5,159.4,441.6
7.5,147.8,441.6
7.5,157.5,441.6
7.6,140.1,441.6
7.6,150.2,441.6
7.6,160.4,441.6
7.6,146.8,441.6
7.6,157.7,441.6
7.6,139.8,441.6
7.6,149.6,441.6
7.6,160.2,441.6
7.6,147.2,441.6
7.6,157.6,441.6
7.6,139.3,441.6
7.6,148.8,441.6
7.6,159.7,441.6
7.6,146.1,441.6
7.6,156.3,441.6
7.7,160.8,441.6
7.7,153.9,441.6
7.7,159.9,441.6
7.7,144.3,441.6
7.7,154.8,441.6
7.7,159.7,441.6
7.7,151.1,441.6
7.7,158.6,441.6
7.7,142.6,441.6
7.7,152.7,441.6
7.7,158.9,441.6
7.7,150.4,441.6
7.7,158.0,441.6
7.7,139.6,441.6
7.7,146.2,441.6
7.8,155.8,441.6
