Time,FPS, Memory
0.8,153.5,477.1
0.8,153.7,477.1
0.8,153.5,477.0
0.8,152.8,477.0
0.8,153.1,477.0
0.8,151.5,477.0
0.8,153.2,476.9
0.8,152.3,476.9
0.8,136.9,476.9
0.9,127.9,476.9
0.9,137.5,476.8
0.9,144.3,476.8
0.9,154.7,476.8
0.9,159.5,476.8
0.9,159.4,476.8
0.9,158.2,476.7
0.9,157.8,476.7
0.9,157.2,476.7
0.9,156.2,476.7
0.9,156.0,476.6
0.9,153.5,476.6
0.9,155.4,476.6
0.9,154.7,476.6
0.9,153.9,476.6
0.9,153.5,476.5
0.9,153.7,476.5
1.0,153.7,476.5
1.0,153.8,476.5
1.0,153.4,476.4
1.0,153.7,476.4
1.0,153.2,476.4
1.0,152.7,476.4
1.0,152.0,476.4
1.0,151.2,476.3
1.0,152.7,476.3
1.0,147.4,476.4
1.0,145.9,476.5
1.0,152.5,476.5
1.0,154.1,476.5
1.0,153.4,476.4
1.0,154.0,476.4
1.1,152.9,476.4
1.1,154.1,476.4
1.1,149.9,476.4
1.1,149.1,476.3
1.1,154.2,476.3
1.1,150.0,476.3
1.1,152.8,476.3
1.1,153.9,476.3
1.1,153.6,476.2
1.1,154.0,476.2
1.1,153.4,476.2
1.1,153.6,476.2
1.1,153.2,476.1
1.1,153.6,476.1
1.1,153.1,476.1
1.1,153.0,476.1
1.2,153.9,476.1
1.2,154.3,476.0
1.2,152.5,476.0
1.2,153.0,476.0
1.2,154.0,476.0
1.2,154.0,475.9
1.2,154.2,475.9
1.2,154.1,475.9
1.2,154.4,475.9
1.2,154.0,475.9
1.2,154.3,475.8
1.2,154.7,475.8
1.2,153.4,475.8
1.2,154.2,475.8
1.2,154.1,475.7
1.3,153.1,475.7
1.3,154.4,475.7
1.3,154.2,475.7
1.3,152.5,475.7
1.3,152.5,475.6
1.3,152.9,475.6
1.3,153.4,475.6
1.3,151.6,475.6
1.3,152.7,475.6
1.3,152.9,475.5
1.3,152.9,475.5
1.3,152.4,475.5
1.3,151.6,475.5
1.3,152.4,475.4
1.3,153.2,475.4
1.4,152.1,475.4
1.4,153.2,475.4
1.4,152.6,475.4
1.4,153.0,475.3
1.4,153.5,475.3
1.4,152.8,475.3
1.4,152.9,475.3
1.4,153.2,475.3
1.4,153.2,475.2
1.4,153.1,475.2
1.4,151.4,475.2
1.4,152.6,475.2
1.4,150.6,475.1
1.4,153.5,475.1
1.4,153.4,475.1
1.4,152.3,475.1
1.5,152.8,475.1
1.5,152.5,475.0
1.5,153.2,474.9
1.5,152.9,474.9
1.5,152.7,474.9
1.5,152.7,474.9
1.5,153.1,474.9
1.5,151.8,474.8
1.5,152.4,474.8
1.5,152.7,474.8
1.5,152.7,474.8
1.5,153.4,474.7
1.5,153.0,474.7
1.5,152.6,474.7
1.5,152.8,474.7
1.6,153.0,474.7
1.6,153.4,474.6
1.6,152.6,474.6
1.6,153.3,474.6
1.6,152.6,474.6
1.6,151.5,474.6
1.6,153.6,474.5
1.6,153.0,474.5
1.6,152.5,474.5
1.6,152.0,474.5
1.6,152.8,474.5
1.6,152.5,474.4
1.6,152.6,474.4
1.6,152.6,474.4
1.6,152.6,474.4
1.7,153.1,474.3
1.7,152.5,474.3
1.7,152.5,474.3
1.7,152.8,474.3
1.7,152.6,474.3
1.7,152.8,474.2
1.7,152.5,474.2
1.7,152.4,474.2
1.7,152.7,474.2
1.7,152.7,474.2
1.7,152.5,474.1
1.7,152.9,474.1
1.7,152.4,474.1
1.7,152.8,474.1
1.7,152.9,474.0
1.8,152.6,474.0
1.8,152.9,474.0
1.8,152.3,474.0
1.8,152.8,474.0
1.8,152.8,473.9
1.8,152.5,473.9
1.8,152.6,473.9
1.8,152.3,473.9
1.8,152.8,473.8
1.8,152.6,473.8
1.8,152.1,473.8
1.8,152.5,473.8
1.8,152.5,473.8
1.8,152.7,473.7
1.8,152.7,473.7
1.8,152.2,473.7
1.9,152.4,473.7
1.9,152.2,473.7
1.9,153.1,473.6
1.9,152.2,473.6
1.9,152.3,473.6
1.9,152.6,473.6
1.9,153.3,473.6
1.9,149.0,473.5
1.9,151.9,473.5
1.9,153.2,473.5
1.9,153.4,473.5
1.9,153.2,473.4
1.9,153.4,473.4
1.9,153.4,473.4
1.9,151.9,473.4
2.0,153.4,473.4
2.0,153.3,473.3
2.0,152.3,473.3
2.0,152.9,473.3
2.0,152.8,473.3
2.0,152.5,473.3
2.0,153.2,473.2
2.0,153.0,473.2
2.0,152.5,473.2
2.0,152.7,473.2
2.0,153.5,473.2
2.0,153.1,473.2
2.0,152.8,473.1
2.0,153.9,473.1
2.0,153.8,473.1
2.1,153.6,473.1
2.1,152.6,473.1
2.1,153.3,473.0
2.1,153.3,473.0
2.1,154.2,473.0
2.1,153.5,473.0
2.1,154.0,472.9
2.1,153.4,472.9
2.1,153.8,472.9
2.1,154.1,472.9
2.1,153.3,472.9
2.1,154.0,472.9
2.1,153.9,472.9
2.1,153.4,472.9
2.1,153.4,472.8
2.1,152.7,472.8
2.2,153.4,472.8
2.2,153.2,472.8
2.2,154.0,472.8
2.2,153.2,472.7
2.2,152.6,472.7
2.2,153.1,472.7
2.2,153.8,472.7
2.2,153.3,472.7
2.2,152.5,472.6
2.2,152.7,472.6
2.2,152.9,472.6
2.2,153.3,472.6
2.2,153.1,472.5
2.2,153.3,472.5
2.2,152.7,472.5
2.3,153.3,472.5
2.3,154.3,472.5
2.3,152.3,472.4
2.3,153.1,472.4
2.3,153.2,472.4
2.3,153.3,472.4
2.3,153.6,472.4
2.3,152.9,472.3
2.3,153.1,472.3
2.3,153.7,472.3
2.3,154.0,472.3
2.3,146.6,474.4
2.3,153.4,474.3
2.3,154.3,474.3
2.3,153.7,474.2
2.4,153.8,474.2
2.4,153.2,474.2
2.4,153.2,474.1
2.4,153.2,474.1
2.4,153.5,474.1
2.4,152.8,474.1
2.4,151.6,474.1
2.4,151.9,474.0
2.4,152.4,474.0
2.4,152.8,474.0
2.4,152.5,474.0
2.4,152.5,473.9
2.4,151.9,473.9
2.4,151.8,473.9
2.4,152.9,473.9
2.5,152.1,473.9
2.5,153.0,473.8
2.5,152.6,473.8
2.5,153.3,473.8
2.5,153.1,473.8
2.5,153.1,473.8
2.5,153.1,473.7
2.5,153.4,473.7
2.5,153.5,473.7
2.5,153.7,473.7
2.5,153.4,473.6
2.5,153.8,473.6
2.5,154.1,473.6
2.5,153.2,473.6
2.5,152.2,473.6
2.5,153.4,473.6
2.6,153.7,473.6
2.6,154.1,473.6
2.6,153.2,473.5
2.6,153.3,473.5
2.6,152.9,473.5
2.6,152.9,473.5
2.6,153.8,473.4
2.6,152.4,473.4
2.6,153.0,473.3
2.6,152.4,473.3
2.6,153.5,473.3
2.6,153.2,473.3
2.6,152.8,473.2
2.6,153.2,473.2
2.6,153.1,473.2
2.7,153.5,473.2
2.7,154.0,473.2
2.7,153.1,473.1
2.7,153.5,473.1
2.7,154.1,473.1
2.7,153.1,473.1
2.7,152.7,473.1
2.7,152.9,473.0
2.7,153.0,473.0
2.7,154.0,473.0
2.7,153.1,473.0
2.7,153.4,472.9
2.7,153.2,472.9
2.7,153.5,472.9
2.7,153.6,472.9
2.8,153.2,472.9
2.8,153.7,472.9
2.8,153.1,472.9
2.8,154.3,472.9
2.8,154.0,472.8
2.8,153.0,472.8
2.8,153.6,472.8
2.8,153.3,472.8
2.8,153.3,472.7
2.8,153.4,472.7
2.8,152.9,472.6
2.8,153.4,472.6
2.8,152.4,472.6
2.8,153.8,472.6
2.8,152.9,472.5
2.8,153.0,472.5
2.9,153.0,472.5
2.9,153.8,472.5
2.9,153.3,472.5
2.9,153.4,472.4
2.9,153.2,472.4
2.9,153.4,472.4
2.9,153.9,472.4
2.9,153.0,472.4
2.9,153.1,472.3
2.9,153.0,472.3
2.9,153.5,472.3
2.9,153.6,472.3
2.9,152.8,472.2
2.9,153.6,472.2
2.9,153.0,472.2
3.0,153.5,472.2
3.0,153.6,472.2
3.0,152.9,472.2
3.0,153.0,472.2
3.0,153.2,472.2
3.0,153.2,472.1
3.0,152.8,472.1
3.0,152.8,472.1
3.0,152.8,472.0
3.0,153.5,472.0
3.0,152.8,472.0
3.0,153.0,471.9
3.0,152.8,471.9
3.0,153.3,471.9
3.0,153.6,471.9
3.1,153.2,471.8
3.1,153.6,471.8
3.1,153.2,471.8
3.1,153.3,471.8
3.1,153.9,471.8
3.1,153.3,471.8
3.1,153.4,471.8
3.1,153.4,471.8
3.1,153.5,471.7
3.1,153.3,471.7
3.1,153.1,471.7
3.1,153.6,471.7
3.1,153.2,471.6
3.1,153.4,471.6
3.1,153.0,471.6
3.1,153.0,471.6
3.2,153.2,471.5
3.2,153.5,471.5
3.2,153.0,471.5
3.2,153.3,471.5
3.2,152.9,471.5
3.2,152.7,471.4
3.2,152.9,471.4
3.2,152.5,471.4
3.2,152.3,471.4
3.2,151.6,471.3
3.2,152.0,471.3
3.2,152.3,471.3
3.2,152.1,471.3
3.2,152.4,471.3
3.2,151.5,471.3
3.3,152.5,471.3
3.3,152.7,471.3
3.3,150.6,471.3
3.3,151.4,471.3
3.3,151.4,471.2
3.3,151.2,471.2
3.3,151.9,471.2
3.3,151.5,471.2
3.3,151.9,471.2
3.3,151.9,471.1
3.3,152.3,471.1
3.3,152.0,471.1
3.3,151.9,471.1
3.3,151.8,471.1
3.3,151.9,471.0
3.4,152.3,471.0
3.4,152.0,471.0
3.4,151.0,471.0
3.4,151.2,471.1
3.4,150.8,471.0
3.4,151.0,471.0
3.4,150.4,470.9
3.4,148.6,470.9
3.4,147.2,470.9
3.4,145.8,470.9
3.4,144.7,470.8
3.4,142.7,470.8
3.4,141.1,470.8
3.4,139.1,470.8
3.5,137.8,470.8
3.5,136.5,470.7
3.5,136.9,470.7
3.5,136.6,470.7
3.5,136.4,470.7
3.5,136.9,470.6
3.5,138.2,470.6
3.5,137.5,470.6
3.5,135.8,470.5
3.5,135.8,470.5
3.5,135.0,470.5
3.5,134.9,470.5
3.5,134.4,470.4
3.6,132.7,470.4
3.6,131.4,470.4
3.6,129.5,470.4
3.6,129.7,470.3
3.6,129.8,470.4
3.6,130.1,470.4
3.6,130.4,470.3
3.6,131.7,470.3
3.6,132.5,470.3
3.6,134.5,470.2
3.6,136.1,470.2
3.6,136.9,470.2
3.6,139.0,470.1
3.6,139.8,470.1
3.7,141.3,470.1
3.7,142.3,470.1
3.7,142.4,470.1
3.7,143.3,470.1
3.7,144.8,470.1
3.7,146.3,470.0
3.7,147.2,470.0
3.7,147.5,469.9
3.7,148.4,469.9
3.7,148.1,469.9
3.7,148.9,469.8
3.7,148.4,469.8
3.7,149.6,469.8
3.7,150.0,469.7
3.7,150.4,469.7
3.8,150.3,469.7
3.8,150.7,469.7
3.8,150.5,469.7
3.8,151.5,469.6
3.8,151.7,469.6
3.8,151.5,469.5
3.8,152.3,469.6
3.8,151.2,469.5
3.8,152.4,469.5
3.8,152.5,469.5
3.8,152.3,469.5
3.8,152.4,469.5
3.8,151.9,469.4
3.8,152.6,469.3
3.8,152.1,469.3
3.8,152.1,469.3
3.9,151.9,469.3
3.9,151.8,469.3
3.9,152.7,469.2
3.9,152.2,469.2
3.9,151.7,469.2
3.9,152.7,469.2
3.9,152.8,469.1
3.9,152.3,469.1
3.9,151.3,469.1
3.9,152.9,469.1
3.9,152.5,469.1
3.9,153.6,469.0
3.9,152.8,469.0
3.9,153.5,469.0
3.9,153.3,469.0
4.0,153.4,469.0
4.0,153.6,468.9
4.0,152.9,468.9
4.0,153.1,468.9
4.0,152.8,468.9
4.0,152.8,468.8
4.0,154.0,468.8
4.0,152.4,468.9
4.0,152.8,468.8
4.0,152.7,468.8
4.0,153.1,468.8
4.0,152.1,468.8
4.0,152.8,468.8
4.0,153.0,468.7
4.0,152.4,468.7
4.1,152.6,468.7
4.1,152.5,468.6
4.1,152.5,468.6
4.1,153.0,468.6
4.1,153.5,468.5
4.1,152.8,468.5
4.1,152.8,468.5
4.1,153.2,468.5
4.1,153.1,468.4
4.1,153.5,468.4
4.1,152.9,468.4
4.1,153.0,468.4
4.1,152.7,468.4
4.1,153.3,468.3
4.1,153.8,468.3
4.2,153.0,468.3
4.2,153.3,468.3
4.2,153.5,468.3
4.2,153.4,468.2
4.2,153.6,468.2
4.2,153.1,468.2
4.2,153.4,468.2
4.2,153.5,468.1
4.2,153.8,468.1
4.2,152.7,468.1
4.2,153.8,468.1
4.2,153.6,468.1
4.2,154.6,468.0
4.2,153.5,468.0
4.2,152.9,468.0
4.2,153.3,468.0
4.3,153.6,467.9
4.3,153.4,467.9
4.3,152.8,467.9
4.3,153.1,467.9
4.3,152.8,467.9
4.3,153.2,467.8
4.3,153.4,467.8
4.3,152.7,467.8
4.3,152.9,467.8
4.3,152.7,467.8
4.3,153.3,467.7
4.3,152.3,467.2
4.3,152.5,467.2
4.3,153.1,467.2
4.3,152.2,467.2
4.4,152.9,467.1
4.4,152.1,467.1
4.4,151.9,467.1
4.4,152.3,467.1
4.4,151.4,467.1
4.4,151.6,467.1
4.4,151.1,467.1
4.4,150.7,467.0
4.4,151.3,467.0
4.4,151.5,467.0
4.4,151.9,467.0
4.4,151.6,467.0
4.4,151.5,466.9
4.4,152.1,466.9
4.4,152.9,466.9
4.5,152.1,466.9
4.5,150.9,466.8
4.5,151.8,466.8
4.5,152.4,466.8
4.5,152.6,466.8
4.5,152.3,466.7
4.5,152.3,466.7
4.5,152.4,466.7
4.5,150.6,466.7
4.5,147.1,466.7
4.5,147.0,466.6
4.5,145.9,466.6
4.5,144.0,466.6
4.5,142.7,466.6
4.6,139.2,466.6
4.6,137.7,466.5
4.6,137.0,466.5
4.6,136.8,466.5
4.6,135.6,466.5
4.6,135.1,466.5
4.6,134.6,466.4
4.6,136.2,466.4
4.6,136.7,466.4
4.6,136.8,466.4
4.6,138.8,466.3
4.6,139.3,466.4
4.6,140.6,466.4
4.6,141.6,466.3
4.7,142.3,466.3
4.7,141.8,466.3
4.7,144.4,466.3
4.7,144.8,466.2
4.7,145.9,466.2
4.7,145.6,466.1
4.7,146.8,466.1
4.7,146.4,466.1
4.7,147.1,466.1
4.7,148.0,466.1
4.7,148.6,466.0
4.7,149.5,466.0
4.7,149.8,466.0
4.7,149.6,466.0
4.7,150.9,465.9
4.8,150.4,465.9
4.8,151.1,465.9
4.8,150.9,465.9
4.8,151.8,465.9
4.8,151.5,465.8
4.8,151.8,465.8
4.8,152.4,465.8
4.8,152.8,465.8
4.8,152.2,465.8
4.8,151.6,465.7
4.8,152.4,465.7
4.8,153.2,465.7
4.8,153.6,465.6
4.8,152.8,465.6
4.8,153.0,465.6
4.8,153.1,465.5
4.9,153.7,465.5
4.9,153.4,465.5
4.9,152.9,465.5
4.9,153.1,465.5
4.9,152.9,465.4
4.9,153.2,465.4
4.9,153.3,465.4
4.9,153.0,465.4
4.9,153.2,465.3
4.9,152.8,465.3
4.9,153.4,465.3
4.9,153.4,465.3
4.9,153.0,465.3
4.9,153.2,465.2
4.9,153.6,465.2
5.0,153.3,465.2
5.0,152.2,465.2
5.0,153.6,465.1
5.0,153.9,465.1
5.0,154.1,465.1
5.0,153.3,465.1
5.0,153.6,465.1
5.0,153.2,465.0
5.0,153.5,465.0
5.0,152.5,465.1
5.0,153.9,465.1
5.0,153.7,465.1
5.0,153.4,465.0
5.0,154.5,465.0
5.0,154.1,465.0
5.0,153.6,465.0
5.1,154.0,465.0
5.1,153.6,465.0
5.1,154.3,465.0
5.1,153.6,465.0
5.1,154.0,464.9
5.1,153.8,464.9
5.1,153.0,464.8
5.1,153.4,464.8
5.1,153.3,464.8
5.1,153.5,464.8
5.1,154.2,464.7
5.1,154.0,464.7
5.1,153.4,464.7
5.1,153.6,464.7
5.1,152.7,464.6
5.2,153.1,464.6
5.2,153.8,464.6
5.2,153.5,464.6
5.2,153.6,464.6
5.2,152.2,464.5
5.2,153.7,464.5
5.2,153.8,464.5
5.2,152.2,464.5
5.2,153.4,464.4
5.2,153.3,464.4
5.2,153.1,464.4
5.2,153.2,464.4
5.2,153.1,464.4
5.2,153.1,464.3
5.2,153.6,464.3
5.3,153.3,464.2
5.3,151.5,464.3
5.3,153.3,464.3
5.3,153.4,464.2
5.3,153.6,464.2
5.3,152.5,464.2
5.3,152.1,464.2
5.3,152.2,464.1
5.3,152.0,464.1
5.3,152.5,464.1
5.3,151.8,464.1
5.3,152.3,464.1
5.3,151.7,464.0
5.3,152.7,464.0
5.3,152.4,464.0
5.4,151.8,464.0
5.4,152.1,464.0
5.4,152.2,463.9
5.4,151.8,463.9
5.4,152.8,463.9
5.4,151.8,463.9
5.4,152.4,463.8
5.4,151.9,463.8
5.4,152.4,463.8
5.4,152.5,463.8
5.4,151.8,463.8
5.4,152.2,463.7
5.4,152.0,463.7
5.4,152.5,463.7
5.4,152.3,463.7
5.4,152.2,463.7
5.5,152.3,463.6
5.5,152.1,463.5
5.5,151.8,463.6
5.5,151.8,463.6
5.5,151.5,463.6
5.5,152.6,463.6
5.5,151.6,463.5
5.5,152.2,463.5
5.5,137.5,463.5
5.5,127.7,463.5
5.5,136.8,463.5
5.5,143.1,463.4
5.5,153.2,463.4
5.5,158.0,463.4
5.5,157.7,463.4
5.6,157.4,463.4
5.6,157.7,463.3
5.6,156.7,463.3
5.6,156.2,463.3
5.6,155.4,463.3
5.6,154.6,463.2
5.6,154.5,463.2
5.6,154.3,463.2
5.6,153.8,463.2
5.6,154.0,463.2
5.6,153.4,463.1
5.6,154.3,463.1
5.6,152.7,463.1
5.6,154.0,463.1
5.6,152.8,463.0
5.7,153.4,463.0
5.7,153.2,463.0
5.7,152.7,463.0
5.7,153.1,463.0
5.7,151.3,463.2
5.7,152.5,463.2
5.7,152.8,463.2
5.7,152.4,463.1
5.7,152.6,463.0
5.7,152.1,463.0
5.7,152.6,463.0
5.7,152.1,463.0
5.7,151.6,463.0
5.7,152.4,462.9
5.7,151.2,462.9
5.8,152.0,462.9
5.8,150.8,462.9
5.8,149.8,462.8
5.8,151.1,462.8
5.8,151.6,462.8
5.8,151.7,462.8
5.8,151.8,462.8
5.8,151.2,462.7
5.8,152.0,462.7
5.8,151.5,462.7
5.8,152.0,462.7
5.8,150.6,462.6
5.8,152.1,462.6
5.8,152.3,462.6
5.8,152.2,462.6
5.9,151.0,462.6
5.9,152.3,462.5
5.9,151.5,462.5
5.9,152.3,462.5
5.9,151.3,462.5
5.9,151.4,462.4
5.9,150.9,462.5
5.9,151.8,462.5
5.9,151.7,462.4
5.9,151.2,462.3
5.9,151.2,462.3
5.9,151.1,462.3
5.9,150.6,462.3
5.9,149.5,462.3
5.9,150.7,462.2
6.0,150.6,462.2
6.0,151.0,462.2
6.0,150.1,462.2
6.0,150.6,462.2
6.0,151.3,462.2
6.0,150.9,462.2
6.0,150.9,462.2
6.0,150.5,462.1
6.0,151.1,462.1
6.0,151.5,462.1
6.0,150.2,462.1
6.0,151.0,462.0
6.0,149.3,462.0
6.0,150.5,462.0
6.0,150.3,462.0
6.1,150.7,462.0
6.1,150.8,461.9
6.1,150.5,461.9
6.1,150.3,461.9
6.1,151.6,461.9
6.1,150.3,461.8
6.1,151.1,461.8
6.1,150.6,461.8
6.1,150.9,461.8
6.1,150.4,461.8
6.1,151.2,461.7
6.1,150.6,461.7
6.1,150.6,461.7
6.1,150.7,461.7
6.1,151.4,461.6
6.2,150.6,461.6
6.2,150.9,461.6
6.2,150.4,461.6
6.2,151.1,461.6
6.2,151.2,461.5
6.2,150.4,461.5
6.2,150.9,461.5
6.2,150.8,461.5
6.2,151.2,461.4
6.2,150.9,461.4
6.2,150.9,461.4
6.2,151.4,461.4
6.2,150.9,461.4
6.2,151.5,461.3
6.2,151.5,461.3
6.2,151.1,461.3
6.3,151.3,461.3
6.3,151.1,461.2
6.3,151.6,461.2
6.3,151.4,461.2
6.3,151.4,461.2
6.3,151.1,461.1
6.3,151.1,461.1
6.3,151.5,461.0
6.3,151.3,461.0
6.3,151.2,461.0
6.3,152.1,461.0
6.3,151.9,461.0
6.3,151.4,460.9
6.3,150.6,460.8
6.3,151.7,460.8
6.4,150.9,460.8
6.4,152.1,460.8
6.4,151.2,460.8
6.4,149.8,460.7
6.4,151.2,460.7
6.4,151.8,460.7
6.4,151.3,460.7
6.4,151.4,460.6
6.4,151.4,460.6
6.4,151.1,460.6
6.4,151.5,460.5
6.4,151.3,460.5
6.4,151.1,460.5
6.4,149.9,460.5
6.4,150.8,460.5
6.5,151.6,460.4
6.5,152.0,460.4
6.5,150.5,460.4
6.5,151.0,460.4
6.5,150.8,460.3
6.5,151.1,460.3
6.5,151.1,460.3
6.5,150.7,460.3
6.5,150.5,460.3
6.5,150.3,460.2
6.5,149.3,460.2
6.5,150.9,460.2
6.5,150.4,460.2
6.5,150.7,460.1
6.5,150.0,460.1
6.6,151.1,460.0
6.6,150.4,460.0
6.6,150.7,460.0
6.6,150.3,460.0
6.6,150.5,460.0
6.6,150.8,459.9
6.6,151.4,459.9
6.6,150.2,459.9
6.6,151.4,459.9
6.6,150.2,459.8
6.6,151.3,459.8
6.6,150.9,459.8
6.6,150.2,459.8
6.6,150.9,459.8
6.6,150.9,459.7
6.7,150.7,459.7
6.7,150.5,459.7
6.7,149.9,459.7
6.7,151.0,459.7
6.7,150.3,459.6
6.7,151.5,459.6
6.7,151.6,459.6
6.7,150.9,459.6
6.7,150.7,459.5
6.7,150.7,459.5
6.7,150.8,459.5
6.7,150.8,459.5
6.7,150.8,459.5
6.7,150.8,459.4
6.7,150.9,459.4
6.8,151.5,459.3
6.8,151.0,459.2
6.8,150.7,459.2
6.8,151.3,459.2
6.8,150.6,459.2
6.8,151.5,459.1
6.8,150.9,459.1
6.8,150.5,459.1
6.8,150.5,459.1
6.8,150.7,459.1
6.8,150.9,459.0
6.8,150.7,459.0
6.8,150.5,459.0
6.8,151.1,459.0
6.8,150.7,459.0
6.9,150.9,458.9
6.9,150.6,458.9
6.9,151.1,458.9
6.9,150.8,458.9
6.9,150.9,458.8
6.9,151.3,458.8
6.9,150.8,458.8
6.9,150.7,458.8
6.9,150.9,458.8
6.9,151.3,458.8
6.9,150.8,458.8
6.9,150.4,458.8
6.9,150.8,458.7
6.9,151.1,458.7
6.9,151.2,458.7
7.0,151.3,458.7
7.0,149.6,458.6
7.0,151.5,458.6
7.0,151.0,458.6
7.0,151.7,458.6
7.0,150.8,458.6
7.0,149.3,458.5
7.0,151.0,458.5
7.0,151.4,458.5
7.0,151.3,458.5
7.0,151.2,458.5
7.0,149.5,458.4
7.0,149.5,458.4
7.0,151.6,458.4
7.0,152.0,458.4
7.1,151.5,458.3
7.1,151.9,458.3
7.1,151.2,458.3
7.1,151.1,458.3
7.1,152.2,458.3
7.1,151.5,458.2
7.1,151.1,458.2
7.1,151.1,458.2
7.1,151.3,458.2
7.1,151.1,458.2
7.1,151.1,458.1
7.1,151.4,458.1
7.1,150.8,458.1
7.1,151.4,458.1
7.1,151.3,458.0
7.2,151.2,458.0
7.2,151.4,458.0
7.2,150.8,458.0
7.2,151.5,458.0
7.2,151.5,457.9
7.2,151.2,457.9
7.2,151.5,457.9
7.2,150.5,457.9
7.2,151.7,457.8
7.2,150.9,457.8
7.2,150.9,457.8
7.2,151.1,457.8
7.2,151.2,457.8
7.2,151.7,457.7
7.2,151.5,457.7
7.2,151.3,457.7
7.3,150.9,457.7
7.3,150.8,457.7
7.3,151.5,457.6
7.3,150.5,457.6
7.3,150.7,457.6
7.3,151.2,457.6
7.3,150.4,457.6
7.3,151.4,457.5
7.3,151.5,457.5
7.3,150.5,457.5
7.3,149.8,457.5
7.3,150.4,457.4
7.3,150.7,457.4
7.3,151.0,457.3
7.3,149.9,457.3
7.4,151.3,457.3
7.4,150.0,457.3
7.4,151.2,457.2
7.4,150.3,457.2
7.4,150.7,457.2
7.4,150.8,457.2
7.4,150.8,457.2
7.4,150.7,457.1
7.4,150.7,457.1
7.4,150.8,457.1
7.4,150.2,457.1
7.4,149.8,457.1
7.4,151.2,457.0
7.4,150.0,457.0
7.4,149.2,457.0
7.5,150.9,457.0
7.5,150.4,456.9
7.5,150.9,456.9
7.5,150.2,456.9
7.5,150.4,456.9
7.5,150.5,456.9
7.5,150.5,456.8
7.5,150.5,456.8
7.5,150.0,456.8
7.5,149.7,456.8
7.5,150.5,456.7
7.5,149.1,456.7
7.5,149.0,456.7
7.5,150.3,456.7
7.5,149.5,456.7
7.6,149.7,456.6
7.6,150.0,456.6
7.6,149.8,456.6
7.6,149.9,456.6
7.6,149.4,456.5
7.6,149.4,456.5
7.6,149.2,456.5
7.6,149.2,456.5
7.6,149.8,456.5
7.6,148.6,456.4
7.6,149.0,456.4
7.6,147.4,456.4
7.6,149.0,456.4
7.6,149.4,456.3
7.6,148.7,456.3
7.7,149.0,456.3
7.7,148.6,456.3
7.7,149.2,456.3
7.7,149.5,456.2
7.7,148.5,456.2
7.7,149.1,456.2
7.7,148.4,456.2
7.7,148.9,456.1
