Time,FPS, Memory
26.5,130.4,805.8
26.5,138.2,805.4
26.5,145.9,805.4
26.5,139.7,805.9
26.5,145.3,805.4
26.5,133.9,805.9
26.5,141.0,806.0
26.5,131.4,805.6
26.5,140.5,805.9
26.5,146.6,805.9
26.6,140.1,806.0
26.6,146.0,805.8
26.6,134.7,806.2
26.6,140.9,806.1
26.6,131.5,806.3
26.6,139.5,806.3
26.6,146.5,806.2
26.6,140.7,806.2
26.6,146.0,806.3
26.6,135.0,806.2
26.6,142.8,806.1
26.6,131.3,805.9
26.6,139.8,806.2
26.6,146.3,806.0
26.7,140.4,805.7
26.7,145.5,806.2
26.7,135.7,806.1
26.7,145.0,805.8
26.7,130.8,806.3
26.7,139.2,805.8
26.7,145.7,805.9
26.7,140.8,806.3
26.7,146.0,806.2
26.7,135.2,806.3
26.7,143.4,806.0
26.7,132.1,805.9
26.7,141.3,805.9
26.8,122.2,806.4
26.8,130.2,806.4
26.8,126.9,806.0
26.8,134.9,806.0
26.8,143.7,806.3
26.8,136.0,806.4
26.8,144.0,805.9
26.8,131.3,806.4
26.8,138.9,806.0
26.8,128.2,806.4
26.8,135.3,806.2
26.8,131.7,806.1
26.8,119.8,806.4
26.9,120.4,806.3
26.9,120.6,806.4
26.9,121.3,806.4
26.9,119.7,806.5
26.9,119.4,806.5
26.9,117.6,806.5
26.9,116.2,806.3
26.9,114.7,806.6
26.9,114.0,806.2
26.9,113.2,806.2
26.9,120.6,806.7
26.9,125.1,806.2
27.0,134.0,806.2
27.0,138.7,806.7
27.0,138.5,806.6
27.0,137.5,806.6
27.0,136.8,806.3
27.0,137.7,806.7
27.0,137.4,806.5
27.0,137.6,806.6
27.0,138.1,806.8
27.0,137.9,806.5
27.0,138.5,806.7
27.0,138.2,806.3
27.0,138.9,806.4
27.0,139.2,806.8
27.0,139.0,806.4
27.1,140.0,806.2
27.1,139.1,806.6
27.1,139.9,806.5
27.1,139.6,806.2
27.1,140.3,806.6
27.1,139.8,806.3
27.1,140.1,806.5
27.1,139.9,806.6
27.1,139.8,806.6
27.1,139.7,806.6
27.1,140.1,806.2
27.1,140.4,806.2
27.1,140.2,806.6
27.1,139.9,806.6
27.2,126.4,806.7
27.2,116.2,806.1
27.2,123.9,806.2
27.2,130.0,805.7
27.2,138.1,805.7
27.2,144.1,806.1
27.2,145.9,805.9
27.2,143.7,806.1
27.2,143.2,805.8
27.2,142.9,806.1
27.2,141.8,806.1
27.2,142.0,805.7
27.2,142.5,806.1
27.3,127.9,805.8
27.3,128.4,806.1
27.3,129.6,805.6
27.3,136.6,806.0
27.3,143.8,806.1
27.3,144.4,806.1
27.3,143.8,805.9
27.3,142.8,806.1
27.3,144.1,805.7
27.3,143.2,806.2
27.3,141.7,806.2
27.3,141.4,806.0
27.3,142.9,805.7
27.3,141.0,806.2
27.4,142.2,805.7
27.4,140.3,805.9
27.4,142.1,806.2
27.4,142.2,805.7
27.4,141.6,805.7
27.4,140.8,806.1
27.4,139.6,806.1
27.4,138.2,806.1
27.4,141.6,805.8
27.4,141.3,805.9
27.4,140.3,806.2
27.4,140.6,806.0
27.4,140.3,805.9
27.4,139.7,806.3
27.5,141.6,805.9
27.5,140.9,805.9
27.5,139.7,806.3
27.5,139.0,806.3
27.5,139.5,806.3
27.5,140.6,806.3
27.5,139.8,805.9
27.5,137.9,806.3
27.5,140.5,805.9
27.5,138.8,806.0
27.5,139.4,806.1
27.5,138.9,805.8
27.5,139.3,805.9
27.5,138.6,806.3
27.6,138.7,806.1
27.6,141.1,805.8
27.6,140.6,806.3
27.6,140.7,805.9
27.6,138.9,806.3
27.6,139.4,805.9
27.6,139.1,805.8
27.6,141.1,806.3
27.6,139.4,806.3
27.6,140.7,805.9
27.6,139.3,806.3
27.6,140.6,806.1
27.6,140.8,806.0
27.6,140.1,806.3
27.7,140.2,805.9
27.7,140.4,806.0
27.7,140.4,806.2
27.7,140.4,806.0
27.7,140.0,806.1
27.7,140.5,805.9
27.7,139.8,806.1
27.7,140.0,806.2
27.7,139.8,806.1
27.7,139.8,805.8
27.7,139.2,806.2
27.7,139.3,806.2
27.7,139.7,805.8
27.7,138.8,806.2
27.8,125.6,805.8
27.8,125.4,806.2
27.8,127.0,805.8
27.8,135.9,805.8
27.8,142.5,806.2
27.8,142.1,806.2
27.8,141.7,806.2
27.8,141.7,806.2
27.8,139.5,805.9
27.8,141.2,805.8
27.8,141.4,806.3
27.8,140.9,806.1
27.8,140.6,805.9
27.8,140.5,806.4
27.9,140.7,806.0
27.9,138.2,806.4
27.9,138.1,806.0
27.9,139.7,806.0
27.9,140.7,806.4
27.9,138.2,806.1
27.9,136.7,806.5
27.9,133.4,806.4
27.9,133.5,806.4
27.9,131.4,806.5
27.9,129.8,806.0
27.9,127.9,806.5
27.9,126.5,806.3
28.0,126.6,806.6
28.0,127.3,806.5
28.0,127.9,806.5
28.0,129.6,806.2
28.0,129.5,806.6
28.0,129.9,806.5
28.0,129.7,806.7
28.0,131.8,806.1
28.0,133.5,806.3
28.0,134.8,806.7
28.0,133.7,806.4
28.0,135.0,806.3
28.0,135.3,806.8
28.1,137.4,806.4
28.1,136.7,806.6
28.1,137.3,806.8
28.1,137.1,806.6
28.1,139.0,806.3
28.1,138.2,806.8
28.1,137.4,806.6
28.1,140.2,806.7
28.1,139.1,806.7
28.1,139.3,806.5
28.1,140.0,806.8
28.1,139.2,806.4
28.1,140.0,806.5
28.1,137.7,806.8
28.2,140.2,806.8
28.2,140.1,806.3
28.2,139.9,806.8
28.2,142.2,806.6
28.2,140.9,806.6
28.2,140.6,806.8
28.2,141.3,806.7
28.2,140.5,806.3
28.2,141.8,806.8
28.2,141.6,806.3
28.2,142.2,806.8
28.2,141.4,806.7
28.2,141.8,806.5
28.2,141.1,806.8
28.2,140.6,806.5
28.3,126.6,806.8
28.3,128.9,806.5
28.3,129.3,806.4
28.3,137.2,806.8
28.3,144.4,806.5
28.3,143.9,806.7
28.3,144.1,806.3
28.3,143.1,806.7
28.3,142.6,806.7
28.3,143.0,806.7
28.3,142.1,806.5
28.3,141.2,806.3
28.3,141.4,806.5
28.3,141.6,806.2
28.4,141.8,806.3
28.4,141.7,806.5
28.4,141.8,806.3
28.4,141.0,806.1
28.4,140.2,806.6
28.4,141.5,806.4
28.4,141.2,806.1
28.4,141.1,806.5
28.4,140.6,806.4
28.4,141.3,806.4
28.4,140.5,806.4
28.4,141.2,806.0
28.4,141.0,806.4
28.4,140.9,806.1
28.5,140.7,806.1
28.5,140.3,806.5
28.5,140.9,806.3
28.5,140.4,806.2
28.5,139.0,806.5
28.5,140.4,806.4
28.5,140.5,806.1
28.5,140.6,806.4
28.5,140.1,806.0
28.5,140.9,806.4
28.5,140.2,806.1
28.5,138.7,805.9
28.5,139.9,806.4
28.5,139.6,806.1
28.6,140.3,806.0
28.6,140.0,806.4
28.6,140.8,806.1
28.6,140.2,805.9
28.6,140.9,806.3
28.6,139.7,805.9
28.6,139.8,806.0
28.6,140.0,806.3
28.6,140.2,805.8
28.6,139.9,806.3
28.6,139.2,805.8
28.6,138.9,805.8
28.6,139.9,806.3
28.6,140.2,806.1
28.7,140.4,806.0
28.7,140.0,806.3
28.7,139.9,806.2
28.7,137.9,805.9
28.7,139.4,806.2
28.7,140.3,806.0
28.7,140.9,805.8
28.7,140.7,806.2
28.7,140.5,806.2
28.7,140.4,806.2
28.7,139.6,805.7
28.7,138.9,805.9
28.7,140.1,806.1
28.7,139.5,806.0
28.8,126.4,806.2
28.8,127.3,805.7
28.8,126.6,805.6
28.8,135.1,806.1
28.8,142.8,806.0
28.8,141.7,805.8
28.8,142.4,806.2
28.8,141.9,806.0
28.8,141.6,805.7
28.8,141.1,806.1
28.8,141.2,805.7
28.8,141.3,805.6
28.8,139.8,806.1
28.9,140.1,805.6
28.9,141.2,805.8
28.9,141.0,806.0
28.9,139.5,805.6
28.9,139.6,806.0
28.9,139.8,806.0
28.9,139.8,805.7
28.9,138.3,806.0
28.9,136.6,805.8
28.9,133.7,805.6
28.9,131.1,806.1
28.9,129.4,805.7
29.0,114.1,806.1
29.0,121.2,806.1
29.0,114.7,806.1
29.0,121.8,805.8
29.0,115.7,806.0
29.0,122.6,805.8
29.0,130.3,806.0
29.0,127.3,805.9
29.0,133.6,805.6
29.0,125.0,806.0
29.0,133.9,805.6
29.0,123.1,805.7
29.0,131.1,806.0
29.0,138.5,805.9
29.1,134.1,805.8
29.1,141.2,805.6
29.1,129.8,806.0
29.1,139.1,805.8
29.1,127.6,806.0
29.1,135.6,806.0
29.1,143.3,805.5
29.1,138.1,805.9
29.1,143.7,805.6
29.1,132.0,805.9
29.1,141.3,805.7
29.1,129.0,805.7
29.1,137.4,806.0
29.1,145.2,805.7
29.2,138.4,805.6
29.2,145.2,805.9
29.2,133.3,805.9
29.2,142.6,805.9
29.2,131.2,805.8
29.2,140.9,805.5
29.2,145.5,805.9
29.2,140.0,805.9
29.2,146.1,805.7
29.2,134.6,805.9
29.2,143.8,805.6
29.2,130.8,805.5
29.2,140.3,805.4
29.2,145.5,805.8
29.3,139.5,805.6
29.3,130.6,805.8
29.3,131.6,805.6
29.3,120.3,805.9
29.3,128.6,805.5
29.3,137.6,805.5
29.3,131.7,805.9
29.3,140.3,805.7
29.3,149.9,805.5
29.3,140.6,805.9
29.3,149.6,805.6
29.3,134.7,805.4
29.3,144.3,805.3
29.4,131.1,805.8
29.4,139.8,805.3
29.4,149.4,805.4
29.4,140.0,805.7
29.4,149.2,805.7
29.4,134.4,805.9
29.4,142.2,805.5
29.4,129.0,805.9
29.4,136.9,805.5
29.4,145.1,805.5
29.4,139.8,805.9
29.4,148.9,805.7
29.4,134.8,805.5
29.4,143.0,805.9
29.5,129.8,805.8
29.5,137.6,805.4
29.5,146.1,805.9
29.5,140.1,805.4
29.5,150.0,805.4
29.5,135.2,805.8
29.5,144.3,805.4
29.5,148.5,805.8
29.5,142.8,805.8
29.5,147.0,805.6
29.5,137.8,805.8
29.5,146.2,805.8
29.5,132.2,805.6
29.5,140.7,805.9
29.6,129.4,805.5
29.6,138.7,805.6
29.6,146.8,806.0
29.6,137.7,806.0
29.6,146.6,806.0
29.6,133.0,806.0
29.6,142.3,805.8
29.6,130.8,806.0
29.6,140.2,805.9
29.6,144.7,806.0
29.6,138.6,806.0
29.6,144.5,805.6
29.6,133.7,805.5
29.6,143.0,806.0
29.7,129.1,805.6
29.7,137.3,806.0
29.7,127.0,806.0
29.7,135.7,805.6
29.7,144.1,805.8
29.7,137.2,806.1
29.7,145.5,805.8
