Time,FPS, Memory
0.7,151.0,455.3
0.7,150.7,455.2
0.7,152.0,455.2
0.7,151.7,455.2
0.7,150.4,455.2
0.7,151.6,455.2
0.7,150.7,455.1
0.7,152.4,455.1
0.7,150.7,455.1
0.7,151.5,455.1
0.7,151.4,455.1
0.8,151.1,455.0
0.8,151.8,455.0
0.8,151.0,455.0
0.8,150.7,455.0
0.8,150.9,455.0
0.8,150.3,454.9
0.8,150.9,454.9
0.8,150.3,454.9
0.8,151.0,454.9
0.8,150.1,454.8
0.8,149.7,454.8
0.8,151.1,454.8
0.8,147.2,454.8
0.8,151.1,454.8
0.8,151.0,454.7
0.9,150.7,454.7
0.9,150.6,454.7
0.9,149.4,454.7
0.9,149.9,454.6
0.9,151.2,454.6
0.9,150.8,454.6
0.9,152.2,454.6
0.9,150.9,454.6
0.9,148.1,454.5
0.9,150.2,454.5
0.9,149.6,454.5
0.9,147.1,454.4
0.9,152.9,454.4
0.9,151.1,454.4
0.9,151.2,454.4
1.0,151.6,454.4
1.0,146.6,454.3
1.0,151.3,454.3
1.0,150.7,454.3
1.0,151.0,454.3
1.0,151.2,454.2
1.0,147.5,454.2
1.0,150.6,454.2
1.0,151.2,454.2
1.0,151.8,454.2
1.0,151.7,454.2
1.0,146.9,454.2
1.0,151.8,454.2
1.0,151.4,454.2
1.0,152.7,454.1
1.1,151.4,454.1
1.1,152.3,454.1
1.1,152.4,454.1
1.1,151.0,454.1
1.1,152.3,454.0
1.1,150.4,454.0
1.1,151.6,454.0
1.1,150.3,454.0
1.1,150.1,453.9
1.1,150.0,453.9
1.1,150.4,453.9
1.1,149.9,453.9
1.1,149.7,453.8
1.1,149.1,453.8
1.1,148.0,453.8
1.2,149.1,453.8
1.2,144.4,453.7
1.2,148.4,453.7
1.2,150.8,453.7
1.2,149.8,453.7
1.2,148.0,453.6
1.2,147.1,453.6
1.2,152.7,453.6
1.2,151.7,453.6
1.2,151.7,453.5
1.2,152.0,453.5
1.2,147.7,453.5
1.2,153.0,453.5
1.2,149.8,453.4
1.2,151.8,453.4
1.3,151.0,453.4
1.3,146.2,453.4
1.3,151.7,453.3
1.3,150.6,453.3
1.3,151.9,453.3
1.3,150.7,453.3
1.3,145.6,453.2
1.3,151.4,453.2
1.3,149.9,453.2
1.3,149.7,453.2
1.3,150.6,453.1
1.3,145.1,453.1
1.3,150.3,453.1
1.3,150.1,453.1
1.3,151.9,453.0
1.4,151.4,453.0
1.4,146.9,453.0
1.4,152.3,453.0
1.4,150.8,452.9
1.4,153.0,452.9
1.4,151.5,452.9
1.4,146.9,452.9
1.4,152.5,452.8
1.4,150.9,452.8
1.4,152.0,452.8
1.4,149.3,452.8
1.4,149.1,452.9
1.4,153.6,452.9
1.4,152.5,452.9
1.4,153.6,452.9
1.4,153.1,452.8
1.5,150.5,452.8
1.5,152.5,452.8
1.5,152.6,452.8
1.5,151.3,452.8
1.5,152.3,452.7
1.5,150.6,452.7
1.5,151.3,452.7
1.5,148.3,452.7
1.5,134.0,453.0
1.5,140.5,453.0
1.5,143.1,453.0
1.5,148.4,453.0
1.5,153.4,452.9
1.5,152.5,452.9
1.5,154.8,452.9
1.6,152.3,452.9
1.6,155.9,452.8
1.6,155.1,452.8
1.6,152.3,452.8
1.6,156.1,452.8
1.6,153.5,452.7
1.6,153.7,452.7
1.6,152.5,452.7
1.6,149.6,452.7
1.6,152.5,452.6
1.6,154.3,452.6
1.6,151.4,452.6
1.6,152.4,452.6
1.6,149.2,452.6
1.6,154.5,452.5
1.7,152.6,452.5
1.7,153.4,452.5
1.7,152.3,452.5
1.7,147.5,452.5
1.7,154.5,452.5
1.7,153.8,452.4
1.7,154.5,452.4
1.7,152.9,452.4
1.7,153.7,452.4
1.7,153.3,452.3
1.7,151.6,452.3
1.7,152.6,452.3
1.7,152.1,452.3
1.7,155.2,452.2
1.7,153.7,452.2
1.8,152.4,452.2
1.8,154.2,452.2
1.8,152.4,452.2
1.8,153.4,452.1
1.8,153.1,452.1
1.8,153.1,452.1
1.8,152.7,452.1
1.8,151.9,452.1
1.8,151.4,452.1
1.8,152.1,452.0
1.8,150.8,452.0
1.8,150.8,452.0
1.8,150.4,452.0
1.8,150.6,452.0
1.8,149.6,451.9
1.9,150.4,451.9
1.9,149.5,451.9
1.9,150.7,451.9
1.9,147.9,451.9
1.9,151.6,451.8
1.9,148.8,451.8
1.9,150.6,451.7
1.9,151.4,451.7
1.9,152.1,451.7
1.9,150.4,451.7
1.9,150.3,451.7
1.9,150.8,451.6
1.9,150.9,451.6
1.9,150.7,451.6
1.9,151.2,451.6
2.0,150.5,451.5
2.0,152.0,451.5
2.0,150.6,451.5
2.0,150.8,451.5
2.0,150.4,451.4
2.0,148.7,451.4
2.0,148.6,451.4
2.0,149.7,451.4
2.0,150.3,451.3
2.0,148.7,451.3
2.0,148.3,451.3
2.0,150.8,451.3
2.0,150.6,451.3
2.0,152.1,451.2
2.0,152.4,451.2
2.1,150.5,451.2
2.1,151.7,451.2
2.1,150.9,451.2
2.1,150.5,451.1
2.1,151.3,451.1
2.1,150.0,451.1
2.1,152.2,451.1
2.1,150.6,451.1
2.1,150.2,451.1
2.1,151.2,451.0
2.1,150.3,451.0
2.1,151.8,451.0
2.1,150.2,451.0
2.1,151.3,451.0
2.1,149.4,450.9
2.2,150.7,450.9
2.2,149.3,450.9
2.2,150.6,450.9
2.2,148.7,450.9
2.2,150.2,450.8
2.2,150.5,450.8
2.2,150.8,450.8
2.2,147.1,450.8
2.2,151.5,450.8
2.2,150.0,450.7
2.2,150.4,450.7
2.2,151.1,450.7
2.2,150.6,450.7
2.2,151.4,450.7
2.2,152.7,450.6
2.3,151.8,450.6
2.3,151.8,450.6
2.3,151.3,450.6
2.3,150.7,450.5
2.3,151.3,450.5
2.3,150.9,450.5
2.3,151.5,450.5
2.3,151.8,450.5
2.3,150.4,450.4
2.3,150.8,450.4
2.3,150.4,450.4
2.3,149.6,450.4
2.3,149.6,450.4
2.3,149.9,450.3
2.3,149.2,450.3
2.4,150.6,450.3
2.4,151.2,450.3
2.4,151.2,450.3
2.4,150.8,450.2
2.4,151.6,450.2
2.4,150.9,450.2
2.4,150.9,450.2
2.4,151.7,450.1
2.4,150.6,450.1
2.4,152.2,450.1
2.4,150.4,450.1
2.4,151.3,450.1
2.4,151.2,450.0
2.4,150.1,450.0
2.4,152.2,450.0
2.5,150.9,450.0
2.5,150.1,450.0
2.5,151.4,449.9
2.5,149.5,449.9
2.5,151.0,449.9
2.5,149.8,449.9
2.5,149.9,449.8
2.5,149.8,449.8
2.5,150.2,449.8
2.5,150.5,449.8
2.5,149.0,449.8
2.5,150.3,449.7
2.5,150.7,449.7
2.5,150.2,449.7
2.5,150.3,449.7
2.6,149.1,449.7
2.6,150.0,449.6
2.6,151.5,449.6
2.6,150.4,449.6
2.6,144.3,449.6
2.6,151.0,449.6
2.6,150.3,449.6
2.6,152.8,449.5
2.6,150.8,449.5
2.6,152.2,449.5
2.6,150.7,449.5
2.6,150.0,449.5
2.6,150.7,449.4
2.6,149.8,449.4
2.6,151.6,449.5
2.7,149.2,449.4
2.7,148.7,449.4
2.7,148.4,449.4
2.7,148.5,449.4
2.7,148.6,449.4
2.7,148.9,449.3
2.7,148.8,449.3
2.7,148.9,449.3
2.7,149.2,449.3
2.7,149.4,449.2
2.7,150.2,449.2
2.7,150.4,449.2
2.7,149.8,449.2
2.7,147.0,449.2
2.7,150.5,449.1
2.8,150.5,449.1
2.8,149.7,449.1
2.8,150.2,449.1
2.8,148.6,449.1
2.8,150.3,449.0
2.8,149.6,449.0
2.8,148.4,449.0
2.8,149.2,449.0
2.8,147.3,449.0
2.8,148.3,448.9
2.8,145.2,448.9
2.8,148.3,448.9
2.8,146.3,448.9
2.8,144.9,448.9
2.8,146.7,448.8
2.9,145.3,448.8
2.9,144.9,448.8
2.9,143.3,448.8
2.9,142.9,448.8
2.9,142.6,448.7
2.9,142.1,448.7
2.9,143.3,448.7
2.9,142.4,448.7
2.9,141.2,448.7
2.9,141.5,448.7
2.9,144.1,448.6
2.9,140.1,448.6
2.9,144.0,448.6
2.9,144.0,448.6
3.0,144.7,448.6
3.0,146.3,448.5
3.0,148.1,448.5
3.0,147.2,448.5
3.0,148.3,448.5
3.0,147.7,448.5
3.0,148.6,448.4
3.0,149.4,448.4
3.0,147.7,448.4
3.0,148.1,448.4
3.0,148.3,448.4
3.0,149.0,448.4
3.0,148.7,448.4
3.0,148.9,448.4
3.0,148.6,448.3
3.1,149.7,448.3
3.1,150.5,448.3
3.1,150.5,448.3
3.1,149.6,448.3
3.1,151.6,448.2
3.1,150.3,448.2
3.1,150.2,448.2
3.1,151.9,448.2
3.1,150.1,448.1
3.1,151.4,448.1
3.1,149.7,448.1
3.1,151.6,448.0
3.1,151.0,448.0
3.1,150.2,448.0
3.1,150.2,448.0
3.2,149.1,447.9
3.2,150.3,447.9
3.2,149.6,447.9
3.2,149.5,447.9
3.2,151.5,447.9
3.2,150.1,447.8
3.2,150.2,447.8
3.2,149.6,447.8
3.2,149.6,447.8
3.2,149.6,447.8
3.2,148.7,447.7
3.2,147.9,447.7
3.2,150.0,447.7
3.2,148.5,447.7
3.2,144.3,447.6
3.3,151.4,447.6
3.3,150.2,447.6
3.3,149.7,447.6
3.3,150.2,447.6
3.3,150.0,447.5
3.3,151.2,447.5
3.3,150.3,447.5
3.3,149.5,447.5
3.3,150.7,447.5
3.3,151.7,447.5
3.3,149.4,447.4
3.3,151.2,447.4
3.3,151.4,447.4
3.3,150.5,447.4
3.3,151.8,447.3
3.4,150.5,447.3
3.4,149.8,447.3
3.4,150.7,447.3
3.4,149.4,447.3
3.4,150.2,447.3
3.4,149.1,447.2
3.4,149.0,447.2
3.4,148.6,447.2
3.4,150.7,447.2
3.4,147.1,447.2
3.4,150.3,447.1
3.4,150.4,447.1
3.4,149.7,447.1
3.4,150.5,447.1
3.4,151.8,447.0
3.5,150.9,447.0
3.5,151.2,447.0
3.5,150.1,447.0
3.5,150.7,447.0
3.5,152.0,446.9
3.5,149.2,446.9
3.5,150.7,446.9
3.5,151.7,446.9
3.5,150.6,446.9
3.5,147.0,446.8
3.5,150.8,446.8
3.5,151.5,446.8
3.5,151.8,446.8
3.5,150.2,446.7
3.5,152.5,446.7
3.6,149.8,446.7
3.6,150.4,446.7
3.6,149.4,446.7
3.6,149.9,446.6
3.6,150.2,446.6
3.6,150.1,446.6
3.6,149.8,446.6
3.6,148.1,446.6
3.6,149.9,446.5
3.6,149.0,446.5
3.6,148.6,446.5
3.6,150.5,446.5
3.6,149.6,446.5
3.6,149.1,446.4
3.6,150.1,446.4
3.7,150.6,446.4
3.7,151.5,446.4
3.7,151.6,446.3
3.7,150.2,446.3
3.7,151.5,446.3
3.7,150.1,446.3
3.7,150.3,446.3
3.7,150.7,446.2
3.7,150.0,446.2
3.7,151.8,446.2
3.7,150.3,446.2
3.7,150.6,446.2
3.7,149.9,446.1
3.7,148.5,446.1
3.7,149.4,446.1
3.8,150.2,446.1
3.8,150.3,446.1
3.8,148.9,446.0
3.8,148.7,446.0
3.8,151.1,446.0
3.8,149.4,446.0
3.8,150.3,446.0
3.8,152.0,445.9
3.8,150.1,445.9
3.8,151.7,445.9
3.8,150.6,445.9
3.8,150.3,445.9
3.8,151.0,445.8
3.8,150.0,445.8
3.8,151.0,445.8
3.9,150.4,445.8
3.9,150.0,445.7
3.9,150.1,445.7
3.9,149.0,445.7
3.9,152.0,445.7
3.9,149.2,445.7
3.9,150.2,445.6
3.9,152.3,445.6
3.9,149.3,445.6
3.9,150.9,445.6
3.9,148.7,445.6
3.9,150.1,445.6
3.9,149.9,445.5
3.9,150.5,445.5
3.9,149.8,445.5
4.0,150.3,445.5
4.0,149.7,445.4
4.0,149.1,445.4
4.0,150.5,445.4
4.0,150.5,445.4
4.0,149.7,445.4
4.0,150.5,445.3
4.0,150.2,445.3
4.0,150.2,445.3
4.0,151.7,445.3
4.0,150.6,445.3
4.0,150.6,445.2
4.0,149.1,445.2
4.0,150.7,445.2
4.0,151.5,445.2
4.0,150.8,445.2
4.1,149.0,445.1
4.1,151.2,445.1
4.1,148.3,445.1
4.1,151.4,445.1
4.1,149.6,445.1
4.1,149.1,445.0
4.1,150.5,445.0
4.1,150.0,445.0
4.1,150.4,445.0
4.1,150.0,445.0
4.1,149.0,444.9
4.1,150.8,444.9
4.1,150.6,444.9
4.1,151.2,444.9
4.1,151.2,444.9
4.2,148.6,444.8
4.2,150.8,444.8
4.2,146.6,444.8
4.2,151.9,444.8
4.2,150.5,444.7
4.2,149.0,444.7
4.2,151.6,444.7
4.2,150.6,444.7
4.2,151.5,444.7
4.2,149.1,444.6
4.2,151.1,444.6
4.2,151.7,444.6
4.2,150.4,444.6
4.2,152.0,444.6
4.2,150.1,444.5
4.3,150.6,444.5
4.3,151.1,444.5
4.3,150.4,444.5
4.3,150.5,444.5
4.3,148.8,444.4
4.3,151.2,444.4
4.3,149.3,444.4
4.3,148.2,444.4
4.3,150.6,444.4
4.3,150.0,444.3
4.3,150.9,444.3
4.3,149.6,444.3
4.3,150.4,444.3
4.3,150.0,444.3
4.4,148.9,444.3
4.4,145.2,444.3
4.4,150.6,444.3
4.4,149.1,444.2
4.4,150.6,444.2
4.4,148.9,444.2
4.4,148.6,444.2
4.4,149.2,444.2
4.4,149.1,444.1
4.4,152.5,444.1
4.4,151.9,444.1
4.4,151.7,444.1
4.4,151.4,444.0
4.4,150.4,444.0
4.4,151.2,444.0
4.4,149.7,444.0
4.5,148.1,444.0
4.5,150.3,443.9
4.5,150.8,443.9
4.5,146.3,443.8
4.5,151.3,443.9
4.5,148.4,443.9
4.5,151.4,443.8
4.5,150.1,444.0
4.5,152.7,443.9
4.5,151.7,443.9
4.5,151.0,443.9
4.5,151.5,443.9
4.5,150.8,443.9
4.5,152.5,443.8
4.5,151.6,443.8
4.6,150.0,443.8
4.6,151.4,443.8
4.6,150.8,443.7
4.6,151.9,443.7
4.6,151.6,443.7
4.6,150.8,443.7
4.6,150.1,443.7
4.6,149.9,443.6
4.6,151.0,443.6
4.6,150.7,443.6
4.6,152.1,443.6
4.6,150.5,443.6
4.6,151.6,443.5
4.6,150.5,443.5
4.6,150.6,443.5
4.7,150.8,443.5
4.7,150.1,443.5
4.7,151.8,443.4
4.7,150.5,443.4
4.7,147.4,443.4
4.7,150.8,443.4
4.7,151.0,443.4
4.7,152.1,443.4
4.7,151.3,443.3
4.7,148.9,443.3
4.7,151.4,443.3
4.7,152.9,443.3
4.7,151.4,443.3
4.7,152.6,443.2
4.7,152.5,443.2
4.8,151.7,443.2
4.8,153.1,443.2
4.8,150.9,443.2
4.8,151.6,443.2
4.8,150.7,443.1
4.8,151.2,443.1
4.8,151.0,443.1
4.8,150.6,443.1
4.8,151.2,443.1
4.8,149.8,443.0
4.8,150.6,443.0
4.8,151.8,443.0
4.8,150.7,442.9
4.8,151.1,442.9
4.8,151.2,442.9
4.9,150.2,442.9
4.9,151.7,442.9
4.9,150.1,442.8
4.9,150.7,442.8
4.9,151.4,442.8
4.9,150.5,442.8
4.9,151.3,442.7
4.9,150.0,442.7
4.9,150.1,442.7
4.9,150.9,442.7
4.9,150.3,442.6
4.9,152.8,442.6
4.9,151.2,442.5
4.9,152.3,442.4
4.9,151.9,442.4
5.0,150.9,442.4
5.0,150.5,442.4
5.0,148.5,442.4
5.0,149.1,442.3
5.0,149.4,442.3
5.0,151.1,442.3
5.0,149.7,442.3
5.0,149.2,442.3
5.0,148.1,442.4
5.0,149.9,442.3
5.0,149.5,442.3
5.0,149.9,442.3
5.0,149.4,442.3
5.0,151.2,442.3
5.0,149.9,442.2
5.1,149.8,442.2
5.1,146.1,442.2
5.1,148.9,442.2
5.1,150.0,442.2
5.1,151.6,442.2
5.1,151.1,442.1
5.1,152.3,442.1
5.1,150.9,442.1
5.1,149.4,442.1
5.1,151.3,442.1
5.1,150.5,442.0
5.1,151.7,442.0
5.1,150.0,442.0
5.1,150.9,442.0
5.1,150.6,442.0
5.2,150.0,442.0
5.2,151.4,441.9
5.2,149.6,441.9
5.2,148.9,441.9
5.2,148.9,441.9
5.2,149.9,441.9
5.2,149.7,441.8
5.2,150.0,441.8
5.2,149.1,441.8
5.2,149.4,441.8
5.2,150.0,441.8
5.2,151.5,441.7
5.2,150.3,441.7
5.2,149.2,441.7
5.2,152.1,441.7
5.3,149.4,441.7
5.3,151.9,441.6
5.3,149.1,441.6
5.3,151.4,441.6
5.3,151.7,441.6
5.3,150.1,441.6
5.3,151.8,441.5
5.3,150.2,441.5
5.3,150.7,441.5
5.3,149.5,441.5
5.3,147.8,441.5
5.3,151.0,441.4
5.3,149.2,441.4
5.3,150.0,441.4
5.3,150.5,441.4
5.4,149.5,441.4
5.4,151.1,441.3
5.4,149.0,441.3
5.4,148.5,441.3
5.4,148.9,441.3
5.4,149.0,441.3
5.4,149.5,441.2
5.4,148.7,441.2
5.4,148.4,441.2
5.4,148.0,441.2
5.4,148.9,441.1
5.4,148.4,441.1
5.4,148.7,441.1
5.4,148.8,441.1
5.4,148.0,441.1
5.5,148.7,441.0
5.5,149.9,441.1
5.5,148.9,441.1
5.5,148.6,441.1
5.5,149.8,441.1
5.5,149.1,441.1
5.5,150.3,441.1
5.5,149.1,441.0
5.5,149.6,441.0
5.5,149.2,441.0
5.5,148.6,441.0
5.5,148.6,440.9
5.5,149.3,440.9
5.5,148.0,440.9
5.5,149.2,440.9
5.6,149.6,440.9
5.6,148.9,440.8
5.6,148.4,440.8
5.6,148.2,440.8
5.6,149.0,440.8
5.6,149.4,440.8
5.6,148.6,440.7
5.6,147.8,440.7
5.6,149.2,440.7
5.6,148.2,440.7
5.6,149.5,440.7
5.6,148.3,440.7
5.6,147.7,440.6
5.6,147.9,440.6
5.7,146.4,440.6
5.7,146.6,440.6
5.7,147.2,440.6
5.7,146.0,440.5
5.7,146.8,440.5
5.7,145.8,440.5
5.7,146.2,440.5
5.7,145.3,440.5
5.7,146.5,440.5
5.7,146.0,440.4
5.7,146.2,440.4
5.7,146.0,440.4
5.7,145.9,440.4
5.7,146.9,440.4
5.7,145.9,440.3
5.8,144.5,440.3
5.8,142.5,440.3
5.8,147.7,440.3
5.8,147.2,440.3
5.8,147.5,440.3
5.8,147.9,440.2
5.8,150.0,440.2
5.8,149.1,440.2
5.8,149.0,440.2
5.8,149.2,440.2
5.8,148.2,440.2
5.8,150.1,440.1
5.8,148.6,440.1
5.8,146.8,440.1
5.8,150.0,440.1
5.9,149.2,440.1
5.9,150.9,440.0
5.9,149.4,440.0
5.9,149.3,440.0
5.9,149.0,440.0
5.9,150.7,440.0
5.9,150.6,439.9
5.9,150.0,439.9
5.9,147.3,439.8
5.9,148.0,439.8
5.9,148.9,439.8
5.9,149.8,439.8
5.9,150.3,439.8
5.9,150.2,439.8
5.9,149.1,439.7
6.0,150.0,439.6
6.0,150.5,439.6
6.0,150.4,439.6
6.0,149.8,439.6
6.0,149.7,439.6
6.0,149.2,439.5
6.0,150.9,439.5
6.0,149.9,439.5
6.0,150.0,439.5
6.0,149.9,439.5
6.0,149.1,439.4
6.0,149.6,439.4
6.0,150.0,439.4
6.0,148.1,439.4
6.0,150.8,439.4
6.1,148.1,439.4
6.1,150.5,439.3
6.1,148.7,439.3
6.1,148.6,439.3
6.1,149.3,439.3
6.1,149.1,439.3
6.1,149.6,439.2
6.1,149.4,439.2
6.1,149.2,439.2
6.1,147.9,439.2
6.1,148.7,439.1
6.1,148.5,439.1
6.1,148.9,439.1
6.1,149.2,439.1
6.1,148.5,439.1
6.2,148.9,439.0
6.2,148.7,439.0
6.2,149.4,439.0
6.2,148.4,439.0
6.2,148.1,439.0
6.2,149.0,439.0
6.2,150.6,439.0
6.2,149.4,439.0
6.2,149.2,439.0
6.2,150.0,439.0
6.2,148.7,439.0
6.2,149.6,439.0
6.2,147.6,439.0
6.2,149.3,439.0
6.2,149.0,439.1
6.3,149.6,439.0
6.3,149.2,439.1
6.3,148.8,439.1
6.3,149.7,439.1
6.3,145.7,439.1
6.3,149.0,439.1
6.3,148.9,439.1
6.3,149.4,439.1
6.3,149.2,439.1
6.3,148.9,439.1
6.3,147.8,439.1
6.3,148.5,439.1
6.3,148.7,439.1
6.3,150.0,439.1
6.3,149.2,439.1
6.4,149.8,439.1
6.4,149.7,439.1
6.4,148.5,439.1
6.4,150.4,439.1
6.4,149.6,439.1
6.4,148.9,439.1
6.4,148.6,439.1
6.4,149.2,439.1
6.4,149.4,439.1
6.4,148.8,439.1
6.4,149.3,439.1
6.4,148.5,439.1
6.4,148.6,439.1
6.4,148.7,439.1
6.4,148.8,439.1
6.5,149.8,439.1
6.5,149.3,439.1
6.5,148.5,439.1
6.5,150.2,439.1
6.5,149.4,439.1
6.5,147.3,439.1
6.5,149.6,439.1
6.5,148.2,439.1
6.5,150.0,439.1
6.5,148.0,439.1
6.5,146.4,439.1
6.5,148.8,439.1
6.5,147.6,439.1
6.5,147.4,439.1
6.6,147.0,439.1
6.6,145.2,439.1
6.6,146.8,439.1
6.6,147.3,439.1
6.6,145.3,439.1
6.6,146.6,439.3
6.6,146.4,439.3
6.6,145.5,439.3
6.6,147.2,439.3
6.6,147.1,439.3
6.6,147.1,439.3
6.6,147.6,439.3
6.6,148.1,439.3
6.6,145.8,439.3
6.6,149.1,439.3
6.7,148.3,439.3
6.7,150.7,439.3
6.7,150.1,439.3
6.7,149.3,439.3
6.7,148.7,439.3
6.7,148.9,439.3
6.7,150.9,439.3
6.7,147.8,439.3
6.7,147.1,439.3
6.7,149.4,439.3
6.7,148.5,439.3
6.7,149.9,439.3
6.7,149.6,439.3
6.7,150.3,439.3
6.7,150.7,439.3
6.8,149.4,439.3
6.8,149.5,439.3
6.8,147.5,439.3
6.8,147.8,439.3
6.8,149.6,439.3
6.8,148.8,439.3
6.8,149.9,439.3
6.8,148.7,439.3
6.8,146.6,439.3
6.8,146.8,439.3
6.8,148.1,439.3
6.8,147.4,439.3
6.8,147.0,439.3
6.8,147.7,439.3
6.8,146.8,439.3
6.9,147.6,439.3
6.9,148.6,439.3
6.9,147.8,439.3
6.9,147.9,439.3
6.9,148.3,439.3
6.9,146.3,439.4
6.9,148.2,439.4
6.9,147.4,439.4
6.9,148.4,439.4
6.9,147.6,439.4
6.9,144.9,439.4
6.9,147.2,439.4
6.9,146.5,439.4
6.9,148.8,439.4
7.0,147.2,439.4
7.0,146.7,439.4
7.0,148.5,439.4
7.0,147.4,439.4
7.0,149.2,439.4
7.0,148.2,439.4
7.0,147.8,439.4
7.0,149.0,439.4
7.0,149.2,439.4
7.0,150.4,439.4
7.0,148.0,439.4
7.0,148.4,439.4
7.0,149.0,439.4
7.0,147.7,439.4
7.0,149.7,439.4
7.1,147.8,439.4
7.1,149.2,439.4
7.1,149.0,439.4
7.1,148.9,439.4
7.1,149.1,439.4
7.1,147.7,439.4
7.1,147.8,439.4
7.1,147.5,439.4
7.1,148.1,439.4
7.1,149.3,439.5
7.1,147.3,439.5
7.1,147.4,439.5
7.1,147.5,439.5
7.1,147.9,439.5
7.1,147.9,439.5
7.2,148.2,439.5
7.2,147.5,439.5
7.2,142.9,439.5
7.2,150.5,439.5
7.2,150.2,439.5
7.2,149.0,439.5
7.2,150.2,439.5
7.2,149.6,439.5
7.2,149.0,439.5
7.2,149.4,439.5
7.2,149.1,439.5
7.2,150.1,439.5
7.2,148.8,439.5
7.2,149.6,439.5
7.2,150.1,439.5
7.3,148.9,439.5
7.3,150.1,439.5
7.3,150.0,439.6
7.3,148.6,439.6
7.3,149.2,439.6
7.3,148.5,439.6
7.3,149.1,439.6
7.3,148.3,439.6
7.3,150.6,439.6
7.3,148.8,439.6
7.3,150.3,439.6
7.3,148.6,439.6
7.3,146.5,439.6
7.3,149.9,439.6
7.3,148.1,439.6
7.4,148.2,439.6
7.4,147.2,439.6
7.4,149.0,439.6
7.4,147.6,439.6
7.4,149.4,439.6
7.4,150.0,439.6
7.4,151.2,439.6
7.4,150.5,439.6
7.4,147.8,439.6
7.4,149.4,439.6
7.4,148.5,439.6
7.4,148.7,439.6
7.4,149.0,439.6
7.4,148.0,439.6
7.4,149.0,439.6
7.5,148.3,439.6
7.5,147.2,439.6
7.5,146.9,439.6
7.5,146.6,439.6
7.5,147.8,439.7
7.5,146.7,439.7
7.5,146.6,439.7
7.5,147.5,439.7
7.5,147.2,439.7
7.5,145.6,439.7
7.5,147.2,439.7
7.5,149.1,439.7
7.5,146.9,439.7
7.5,149.8,439.7
7.5,147.3,439.7
7.6,147.7,439.7
7.6,148.1,439.7
7.6,148.0,439.7
7.6,148.2,439.7
7.6,147.2,439.8
7.6,146.3,439.8
7.6,146.6,439.8
7.6,146.9,439.8
7.6,148.1,439.8
7.6,146.3,439.8
7.6,144.7,439.8
7.6,140.5,439.8
7.6,142.3,439.8
7.6,139.9,439.8
7.7,139.5,439.7
7.7,137.4,439.6
7.7,134.8,439.6
7.7,133.8,439.6
7.7,133.0,439.6
7.7,132.8,439.6
7.7,132.1,439.6
7.7,133.1,439.6
7.7,133.4,439.6
7.7,133.9,439.6
7.7,132.7,439.7
7.7,133.0,439.6
7.8,131.2,439.6
7.8,131.2,439.6
7.8,129.3,439.6
7.8,129.5,439.6
7.8,128.2,439.6
7.8,124.6,439.6
7.8,128.7,439.6
