Time,FPS, Memory
1.5,151.2,449.0
1.5,150.9,449.0
1.5,150.6,449.0
1.5,150.7,449.0
1.6,150.3,449.0
1.6,150.2,449.0
1.6,151.2,449.0
1.6,150.8,449.0
1.6,150.8,449.0
1.6,147.5,449.0
1.6,150.6,449.0
1.6,151.3,449.0
1.6,151.0,449.0
1.6,150.7,449.0
1.6,148.9,449.0
1.6,150.6,449.0
1.6,151.1,449.0
1.6,150.7,449.0
1.6,150.3,449.0
1.7,150.5,449.0
1.7,150.9,449.0
1.7,150.6,449.0
1.7,150.6,449.0
1.7,150.4,449.0
1.7,150.3,449.0
1.7,150.1,449.0
1.7,151.1,449.0
1.7,150.3,449.0
1.7,150.5,449.0
1.7,150.2,449.0
1.7,151.0,449.0
1.7,150.9,449.0
1.7,150.7,449.0
1.7,150.7,449.0
1.8,148.7,449.0
1.8,151.1,449.1
1.8,151.0,449.0
1.8,148.9,449.1
1.8,150.8,449.1
1.8,148.8,449.1
1.8,151.6,449.1
1.8,149.5,449.1
1.8,149.0,449.1
1.8,151.6,449.1
1.8,151.0,449.1
1.8,151.2,449.1
1.8,149.4,449.1
1.8,150.7,449.1
1.8,151.1,449.1
1.8,151.1,449.1
1.9,151.5,449.1
1.9,151.4,449.1
1.9,151.0,449.1
1.9,149.8,449.1
1.9,150.1,449.1
1.9,151.2,449.1
1.9,151.5,449.1
1.9,150.7,449.1
1.9,151.0,449.1
1.9,150.8,449.1
1.9,150.9,449.1
1.9,151.4,449.1
1.9,150.9,449.1
1.9,150.9,449.1
1.9,150.3,449.1
2.0,150.9,449.1
2.0,151.0,449.1
2.0,150.5,449.1
2.0,151.1,449.1
2.0,150.7,449.1
2.0,151.0,449.1
2.0,150.9,449.1
2.0,150.9,449.1
2.0,150.1,449.1
2.0,150.4,449.1
2.0,148.9,449.1
2.0,150.8,449.1
2.0,150.8,449.1
2.0,150.9,449.1
2.0,150.8,449.1
2.1,151.3,449.1
2.1,151.1,449.1
2.1,150.4,449.1
2.1,150.9,449.1
2.1,150.5,449.1
2.1,150.8,449.1
2.1,149.3,449.1
2.1,150.9,449.1
2.1,149.4,449.1
2.1,149.9,449.1
2.1,137.0,449.1
2.1,138.4,449.1
2.1,138.8,449.1
2.1,147.8,449.1
2.1,155.1,449.1
2.2,154.8,449.1
2.2,154.8,449.1
2.2,153.8,449.1
2.2,153.9,449.1
2.2,153.3,449.1
2.2,153.4,449.1
2.2,152.4,449.1
2.2,151.9,449.1
2.2,151.3,449.1
2.2,151.8,449.1
2.2,152.3,449.1
2.2,151.6,449.1
2.2,151.4,449.1
2.2,151.9,449.1
2.2,150.9,449.1
2.3,152.0,449.1
2.3,150.8,449.1
2.3,151.4,449.1
2.3,151.7,449.1
2.3,151.2,449.1
2.3,150.1,449.1
2.3,150.6,449.1
2.3,150.4,449.1
2.3,151.6,449.1
2.3,151.1,449.1
2.3,150.7,449.1
2.3,150.0,449.1
2.3,150.9,449.1
2.3,148.7,449.1
2.3,151.4,449.1
2.4,151.0,449.1
2.4,150.9,449.1
2.4,132.3,449.1
2.4,133.5,449.1
2.4,139.3,449.1
2.4,147.7,449.1
2.4,156.1,449.1
2.4,153.0,449.1
2.4,154.0,449.1
2.4,155.0,449.1
2.4,152.9,449.1
2.4,152.7,449.1
2.4,152.6,449.1
2.4,152.4,449.1
2.4,152.3,449.1
2.5,152.5,449.1
2.5,151.9,449.1
2.5,151.6,449.1
2.5,151.4,449.1
2.5,151.0,449.1
2.5,151.7,449.1
2.5,149.7,449.1
2.5,150.5,449.1
2.5,151.5,449.1
2.5,151.9,449.1
2.5,151.4,449.1
2.5,150.1,449.1
2.5,150.6,449.1
2.5,151.2,449.1
2.5,150.5,449.1
2.6,150.8,449.1
2.6,150.2,449.1
2.6,150.3,449.1
2.6,150.7,449.1
2.6,149.8,449.1
2.6,150.2,449.1
2.6,149.9,449.1
2.6,150.1,449.1
2.6,150.5,449.1
2.6,150.0,449.1
2.6,150.4,449.1
2.6,149.9,449.1
2.6,147.8,449.1
2.6,149.7,449.1
2.6,149.4,449.1
2.7,149.3,449.1
2.7,149.0,449.1
2.7,148.8,449.1
2.7,148.9,449.1
2.7,148.6,449.1
2.7,149.2,449.1
2.7,147.7,449.1
2.7,148.4,449.1
2.7,148.9,449.1
2.7,150.0,449.1
2.7,150.2,449.1
2.7,150.2,449.1
2.7,149.6,449.1
2.7,150.0,449.1
2.7,149.7,449.1
2.8,149.7,449.1
2.8,150.1,449.1
2.8,149.9,449.1
2.8,150.0,449.1
2.8,150.3,449.1
2.8,150.2,449.1
2.8,150.4,449.1
2.8,150.1,449.1
2.8,150.5,449.1
2.8,150.3,449.1
2.8,150.8,449.1
2.8,149.7,449.1
2.8,150.0,449.1
2.8,149.5,449.1
2.8,149.7,449.1
2.9,150.1,449.1
2.9,150.3,449.1
2.9,149.7,449.1
2.9,150.2,449.1
2.9,149.8,449.1
2.9,150.2,449.1
2.9,150.0,449.1
2.9,150.3,449.1
2.9,149.5,449.1
2.9,149.7,449.1
2.9,150.8,449.1
2.9,151.3,449.1
2.9,150.1,449.1
2.9,150.1,449.1
2.9,150.9,449.1
3.0,151.0,449.1
3.0,150.9,449.1
3.0,150.8,449.1
3.0,150.8,449.1
3.0,149.9,449.1
3.0,150.9,449.1
3.0,150.4,449.1
3.0,150.1,449.1
3.0,150.6,449.1
3.0,150.3,449.1
3.0,151.0,449.2
3.0,149.1,449.2
3.0,150.5,449.2
3.0,151.0,449.2
3.0,151.0,449.2
3.1,150.7,449.2
3.1,149.9,449.2
3.1,150.1,449.2
3.1,150.7,449.2
3.1,150.3,449.2
3.1,150.6,449.2
3.1,148.5,449.2
3.1,150.5,449.2
3.1,136.3,449.2
3.1,137.7,449.2
3.1,138.7,449.2
3.1,148.5,449.2
3.1,153.5,449.2
3.1,154.7,449.2
3.1,154.9,449.2
3.2,151.9,449.2
3.2,153.3,449.2
3.2,152.4,449.2
3.2,152.9,449.2
3.2,152.4,449.2
3.2,151.7,449.2
3.2,150.9,449.2
3.2,150.5,449.2
3.2,150.2,449.2
3.2,150.8,449.2
3.2,150.1,449.2
3.2,150.3,449.2
3.2,149.6,449.2
3.2,148.2,449.2
3.2,150.3,449.2
3.3,149.7,449.2
3.3,150.0,449.2
3.3,149.4,449.2
3.3,149.7,449.2
3.3,147.8,449.2
3.3,148.9,449.2
3.3,149.3,449.2
3.3,148.9,449.2
3.3,149.2,449.2
3.3,149.2,449.2
3.3,148.6,449.2
3.3,149.4,449.2
3.3,150.0,449.2
3.3,150.4,449.2
3.3,148.8,449.2
3.4,150.0,449.2
3.4,149.4,449.2
3.4,148.8,449.2
3.4,149.6,449.2
3.4,149.4,449.2
3.4,149.7,449.2
3.4,149.3,449.2
3.4,148.5,449.2
3.4,148.8,449.2
3.4,148.6,449.2
3.4,149.7,449.2
3.4,149.1,449.2
3.4,149.0,449.2
3.4,149.9,449.2
3.5,148.6,449.2
3.5,149.2,449.2
3.5,149.5,449.2
3.5,149.0,449.2
3.5,146.3,449.2
3.5,150.0,449.2
3.5,150.4,449.2
3.5,150.7,449.2
3.5,149.5,449.2
3.5,150.1,449.2
3.5,149.6,449.2
3.5,150.2,449.2
3.5,149.3,449.2
3.5,148.8,449.2
3.5,149.8,449.2
3.6,149.0,449.2
3.6,150.2,449.2
3.6,150.2,449.2
3.6,149.4,449.2
3.6,150.7,449.2
3.6,149.6,449.2
3.6,149.6,449.2
3.6,150.1,449.2
3.6,148.5,449.2
3.6,149.1,449.2
3.6,141.8,449.3
3.6,141.7,449.3
3.6,142.4,449.3
3.6,144.8,449.3
3.6,144.4,449.3
3.7,141.7,449.3
3.7,144.3,449.3
3.7,145.8,449.3
3.7,147.0,449.3
3.7,146.7,449.3
3.7,148.4,449.3
3.7,149.2,449.3
3.7,148.2,449.3
3.7,149.3,449.3
3.7,150.6,449.3
3.7,149.6,449.3
3.7,150.1,449.3
3.7,148.8,449.3
3.7,149.2,449.3
3.7,150.0,449.3
3.8,149.3,449.3
3.8,149.5,449.3
3.8,148.8,449.3
3.8,146.7,449.3
3.8,144.9,449.3
3.8,143.5,449.3
3.8,142.6,449.3
3.8,139.3,449.3
3.8,138.9,449.3
3.8,137.9,449.3
3.8,136.9,449.3
3.8,135.0,449.3
3.8,136.9,449.3
3.9,135.5,449.3
3.9,136.8,449.3
3.9,137.0,449.3
3.9,138.6,449.3
3.9,140.6,449.3
3.9,139.3,449.3
3.9,141.9,449.3
3.9,140.3,449.3
3.9,143.3,449.3
3.9,143.0,449.3
3.9,143.3,449.3
3.9,144.3,449.3
3.9,144.9,449.3
3.9,146.3,449.3
3.9,146.5,449.3
4.0,146.8,449.3
4.0,147.9,449.3
4.0,148.1,449.3
4.0,148.4,449.3
4.0,150.1,449.3
4.0,148.6,449.3
4.0,148.9,449.3
4.0,151.3,449.3
4.0,149.6,449.3
4.0,149.6,449.3
4.0,149.6,449.3
4.0,149.1,449.3
4.0,150.1,449.4
4.0,151.5,449.4
4.0,149.9,449.4
4.1,151.2,449.4
4.1,151.7,449.4
4.1,151.9,449.4
4.1,151.4,449.4
4.1,151.4,449.4
4.1,151.0,449.4
4.1,150.3,449.4
4.1,151.5,449.3
4.1,150.9,449.3
4.1,150.7,449.3
4.1,148.4,449.3
4.1,151.4,449.3
4.1,151.6,449.3
4.1,151.1,449.3
4.1,150.7,449.3
4.2,150.1,449.3
4.2,150.4,449.3
4.2,149.9,449.3
4.2,149.8,449.3
4.2,150.9,449.3
4.2,150.1,449.3
4.2,150.3,449.3
4.2,150.8,449.3
4.2,150.7,449.3
4.2,150.7,449.3
4.2,150.3,449.3
4.2,150.4,449.3
4.2,151.1,449.3
4.2,150.2,449.3
4.2,150.7,449.3
4.3,150.5,449.3
4.3,148.6,449.3
4.3,149.6,449.3
4.3,144.9,449.3
4.3,149.9,449.3
4.3,149.7,449.3
4.3,149.7,449.3
4.3,150.1,449.3
4.3,149.9,449.3
4.3,151.4,449.3
4.3,150.8,449.3
4.3,151.1,449.3
4.3,151.5,449.3
4.3,151.3,449.3
4.3,150.7,449.3
4.4,151.2,449.3
4.4,151.6,449.3
4.4,150.8,449.3
4.4,150.2,449.3
4.4,150.0,449.3
4.4,151.7,449.3
4.4,151.7,449.3
4.4,151.6,449.3
4.4,152.0,449.3
4.4,151.6,449.3
4.4,151.5,449.3
4.4,152.0,449.3
4.4,152.3,449.3
4.4,151.5,449.3
4.4,152.1,449.3
4.4,152.4,449.3
4.5,151.0,449.3
4.5,149.9,449.3
4.5,151.6,449.3
4.5,151.3,449.3
4.5,151.7,449.3
4.5,151.5,449.3
4.5,151.7,449.3
4.5,152.3,449.3
4.5,152.0,449.3
4.5,152.0,449.3
4.5,151.9,449.3
4.5,151.5,449.3
4.5,151.1,449.3
4.5,151.5,449.3
4.5,152.2,449.3
4.6,151.8,449.3
4.6,150.4,449.3
4.6,152.0,449.3
4.6,151.4,449.3
4.6,151.3,449.3
4.6,151.9,449.3
4.6,151.9,449.3
4.6,151.9,449.3
4.6,152.2,449.3
4.6,151.6,449.3
4.6,151.6,449.4
4.6,151.1,449.4
4.6,149.3,449.4
4.6,151.2,449.4
4.6,150.8,449.4
4.7,151.1,449.4
4.7,151.1,449.4
4.7,151.2,449.4
4.7,151.7,449.4
4.7,151.7,449.4
4.7,151.4,449.4
4.7,151.5,449.4
4.7,151.6,449.4
4.7,151.5,449.4
4.7,151.0,449.4
4.7,151.0,449.4
4.7,150.6,449.4
4.7,149.8,449.4
4.7,148.5,449.4
4.7,147.8,449.4
4.8,146.0,449.4
4.8,148.3,449.4
4.8,145.9,449.4
4.8,142.0,449.4
4.8,140.0,449.4
4.8,143.2,449.4
4.8,141.7,449.4
4.8,142.3,449.4
4.8,138.6,449.4
4.8,138.7,449.4
4.8,135.9,449.4
4.8,135.7,449.4
4.8,135.8,449.4
4.9,136.4,449.4
4.9,138.0,449.4
4.9,137.4,449.4
4.9,138.5,449.4
4.9,139.5,449.4
4.9,141.4,449.4
4.9,141.4,449.4
4.9,142.6,449.4
4.9,143.8,449.4
4.9,144.3,449.4
4.9,144.7,449.4
4.9,146.9,449.4
4.9,145.8,449.4
4.9,148.2,449.4
4.9,147.2,449.4
5.0,147.4,449.4
5.0,149.6,449.4
5.0,148.3,449.4
5.0,148.7,449.5
5.0,148.9,449.5
5.0,148.9,449.5
5.0,150.8,449.5
5.0,149.7,449.5
5.0,150.0,449.5
5.0,149.5,449.6
5.0,149.8,449.6
5.0,150.3,449.6
5.0,150.6,449.6
5.0,150.8,449.6
5.0,150.5,449.5
5.1,152.1,449.5
5.1,152.0,449.5
5.1,151.0,449.5
5.1,152.2,449.5
5.1,152.4,449.5
5.1,152.3,449.5
5.1,152.8,449.5
5.1,150.8,449.5
5.1,151.7,449.5
5.1,151.9,449.5
5.1,151.7,449.5
5.1,151.3,449.5
5.1,152.0,449.5
5.1,151.8,449.5
5.1,152.0,449.5
5.1,151.6,449.5
5.2,150.3,449.5
5.2,151.9,449.5
5.2,151.8,449.5
5.2,151.8,449.5
5.2,152.1,449.5
5.2,151.7,449.5
5.2,151.5,449.5
5.2,150.5,449.5
5.2,150.8,449.6
5.2,151.6,449.6
5.2,151.9,449.5
5.2,151.7,449.6
5.2,151.5,449.6
5.2,151.5,449.5
5.2,151.3,449.6
5.3,152.0,449.6
5.3,151.6,449.5
5.3,151.4,449.6
5.3,151.5,449.6
5.3,151.4,449.5
5.3,151.8,449.6
5.3,151.7,449.6
5.3,151.5,449.5
5.3,151.4,449.6
5.3,151.5,449.6
5.3,149.9,449.6
5.3,151.4,449.6
5.3,151.2,449.6
5.3,151.7,449.5
5.3,152.1,449.6
5.4,151.8,449.6
5.4,150.3,449.5
5.4,152.0,449.6
5.4,152.0,449.6
5.4,151.6,449.6
5.4,151.0,449.6
5.4,149.3,449.6
5.4,151.6,449.6
5.4,150.7,449.6
5.4,151.2,449.6
5.4,152.2,449.6
5.4,152.1,449.6
5.4,151.7,449.6
5.4,152.8,449.6
5.4,152.1,449.6
5.5,151.8,449.6
5.5,151.9,449.6
5.5,151.9,449.6
5.5,152.2,449.6
5.5,151.4,449.6
5.5,151.2,449.6
5.5,151.2,449.6
5.5,151.3,449.6
5.5,152.2,449.6
5.5,151.4,449.6
5.5,151.7,449.6
5.5,151.7,449.6
5.5,151.2,449.6
5.5,152.2,449.6
5.5,151.7,449.6
5.6,151.2,449.6
5.6,151.6,449.6
5.6,150.9,449.6
5.6,151.6,449.6
5.6,151.5,449.6
5.6,151.2,449.6
5.6,149.7,449.6
5.6,151.8,449.6
5.6,149.4,449.6
5.6,150.9,449.6
5.6,151.3,449.6
5.6,151.7,449.6
5.6,151.4,449.6
5.6,149.7,449.6
5.6,151.6,449.6
5.7,151.0,449.6
5.7,151.3,449.6
5.7,150.9,449.6
5.7,151.6,449.6
5.7,151.1,449.6
5.7,151.3,449.6
5.7,151.5,449.6
5.7,151.7,449.6
5.7,151.4,449.6
5.7,150.7,449.6
5.7,151.6,449.6
5.7,152.2,449.6
5.7,152.3,449.6
5.7,151.6,449.6
5.7,149.8,449.6
5.8,150.7,449.6
5.8,152.7,449.6
5.8,151.1,449.6
5.8,149.9,449.6
5.8,146.7,449.6
5.8,147.3,449.6
5.8,145.1,449.6
5.8,142.8,449.6
5.8,140.8,449.6
5.8,137.3,449.6
5.8,134.5,449.6
5.8,134.5,449.6
5.8,134.8,449.7
5.8,136.3,449.7
5.9,136.0,449.7
5.9,136.9,449.7
5.9,137.4,449.7
5.9,140.1,449.7
5.9,139.2,449.7
5.9,140.8,449.7
5.9,141.6,449.7
5.9,142.3,449.7
5.9,143.0,449.7
5.9,143.9,449.7
5.9,144.7,449.7
5.9,145.2,449.7
5.9,147.0,449.7
5.9,145.3,449.7
5.9,148.3,449.7
6.0,147.3,449.7
6.0,149.3,449.7
6.0,148.9,449.7
6.0,147.5,449.7
6.0,148.7,449.7
6.0,148.8,449.7
6.0,149.3,449.7
6.0,147.1,449.7
6.0,147.8,449.7
6.0,147.9,449.7
6.0,148.5,449.7
6.0,148.3,449.7
6.0,148.8,449.7
6.0,149.9,449.7
6.0,150.9,449.7
6.1,149.4,449.7
6.1,151.1,449.7
6.1,151.0,449.7
6.1,151.3,449.7
6.1,151.1,449.7
6.1,151.3,449.7
6.1,151.6,449.7
6.1,149.7,449.7
6.1,151.2,449.7
6.1,150.0,449.7
6.1,152.0,449.7
6.1,151.7,449.7
6.1,151.6,449.7
6.1,151.8,449.7
6.1,152.3,449.7
6.2,151.5,449.7
6.2,150.9,449.7
6.2,151.1,449.7
6.2,151.7,449.7
6.2,152.2,449.7
6.2,151.5,449.7
6.2,149.9,449.7
6.2,151.7,449.7
6.2,151.9,449.7
6.2,151.8,449.7
6.2,151.4,449.7
6.2,151.4,449.7
6.2,151.4,449.7
6.2,150.3,449.7
6.2,151.5,449.7
6.3,152.3,449.7
6.3,152.2,449.7
6.3,151.9,449.7
6.3,152.4,449.7
6.3,152.5,449.7
6.3,151.6,449.7
6.3,151.8,449.7
6.3,151.6,449.7
6.3,152.0,449.7
6.3,152.1,449.7
6.3,151.8,449.7
6.3,151.7,449.7
6.3,151.4,449.7
6.3,151.9,449.7
6.3,151.8,449.7
6.4,151.8,449.7
6.4,151.6,449.7
6.4,151.3,449.7
6.4,151.6,449.7
6.4,150.8,449.7
6.4,151.7,449.7
6.4,151.6,449.7
6.4,151.6,449.7
6.4,151.4,449.7
6.4,151.0,449.7
6.4,151.2,449.7
6.4,151.3,449.7
6.4,151.6,449.7
6.4,151.5,449.7
6.4,151.2,449.7
6.5,151.8,449.7
6.5,151.2,449.7
6.5,152.2,449.7
6.5,151.7,449.7
6.5,150.7,449.7
6.5,151.8,449.7
6.5,152.0,449.7
6.5,151.2,449.7
6.5,151.7,449.7
6.5,149.9,449.7
6.5,151.6,449.7
6.5,152.3,449.9
6.5,150.7,449.9
6.5,149.8,449.9
6.5,149.6,449.9
6.6,152.2,449.9
6.6,150.4,449.9
6.6,152.1,449.9
6.6,152.4,449.9
6.6,151.9,449.9
6.6,150.2,449.9
6.6,150.9,449.9
6.6,152.4,449.9
6.6,152.4,449.9
6.6,151.9,449.9
6.6,150.2,449.9
6.6,150.4,450.0
6.6,151.8,450.0
6.6,149.8,450.0
6.6,150.0,450.0
6.7,149.4,450.0
6.7,150.3,450.0
6.7,151.5,450.0
6.7,151.3,450.0
6.7,151.6,450.0
6.7,151.1,450.0
6.7,151.7,450.0
6.7,149.9,450.0
6.7,151.4,450.0
6.7,151.3,450.0
6.7,149.8,450.0
6.7,151.7,450.0
6.7,151.5,450.0
6.7,149.5,450.0
6.7,150.0,450.0
6.8,149.7,450.0
6.8,150.3,450.0
6.8,149.2,450.0
6.8,148.0,450.0
6.8,146.6,450.0
6.8,146.8,450.0
6.8,143.6,450.0
6.8,143.3,450.0
6.8,139.9,450.0
6.8,138.0,450.0
6.8,136.5,450.0
6.8,134.9,450.0
6.8,134.3,450.0
6.8,133.8,450.0
6.9,134.3,450.0
6.9,135.0,450.0
6.9,135.2,450.0
6.9,136.7,450.0
6.9,137.9,450.0
6.9,140.7,450.0
6.9,140.0,450.0
6.9,140.7,450.0
6.9,141.8,450.0
6.9,142.6,450.1
6.9,143.5,450.1
6.9,143.4,449.9
6.9,144.5,449.9
6.9,144.9,449.9
7.0,145.5,449.9
7.0,146.6,449.9
7.0,147.1,449.9
7.0,147.1,449.9
7.0,147.7,449.9
7.0,148.1,449.9
7.0,148.6,449.9
7.0,148.6,449.9
7.0,148.8,449.9
7.0,149.1,449.9
7.0,149.3,449.9
7.0,149.5,449.9
7.0,149.8,449.9
7.0,149.4,449.9
7.0,149.8,449.9
7.0,150.1,449.9
7.1,151.7,449.9
7.1,150.2,449.9
7.1,150.0,449.9
7.1,150.1,449.9
7.1,150.3,449.9
7.1,150.7,449.9
7.1,151.9,449.9
7.1,150.3,449.9
7.1,150.5,449.9
7.1,150.3,449.9
7.1,150.8,449.9
7.1,150.7,449.9
7.1,150.6,449.9
7.1,150.6,449.9
7.1,150.8,449.9
7.2,151.2,449.9
7.2,151.1,449.8
7.2,150.8,449.9
7.2,150.8,449.9
7.2,151.6,449.9
7.2,151.4,449.9
7.2,150.4,449.9
7.2,150.8,449.9
7.2,151.3,449.9
7.2,151.5,449.9
7.2,151.4,449.9
7.2,151.1,449.9
7.2,152.9,449.9
7.2,152.0,449.9
7.2,151.2,449.9
7.3,152.2,449.9
7.3,149.9,449.9
7.3,152.5,449.9
7.3,151.3,449.9
7.3,151.3,449.9
7.3,151.8,449.9
7.3,149.1,449.9
7.3,152.8,449.9
7.3,151.2,449.9
7.3,151.5,449.9
7.3,151.1,449.9
7.3,151.0,449.9
7.3,151.2,449.9
7.3,151.4,449.9
7.3,152.7,449.9
7.4,151.1,449.9
7.4,151.2,449.9
7.4,151.3,449.9
7.4,151.5,449.9
7.4,153.3,449.9
7.4,151.2,449.9
7.4,151.2,449.9
7.4,152.7,449.9
7.4,151.4,449.9
7.4,151.2,449.9
7.4,151.2,449.9
7.4,152.6,449.9
7.4,152.9,450.0
7.4,151.2,450.0
7.4,152.7,450.0
7.5,152.2,450.0
7.5,150.8,450.0
7.5,152.3,450.0
7.5,151.0,450.0
7.5,152.4,450.0
7.5,150.8,450.0
7.5,150.8,450.0
7.5,150.9,450.0
7.5,151.2,450.0
7.5,152.1,450.0
7.5,152.6,450.0
7.5,150.9,450.0
7.5,152.6,450.0
7.5,150.8,450.0
7.5,153.0,450.0
7.6,151.3,450.0
7.6,153.0,450.0
7.6,151.1,450.0
7.6,151.1,450.0
7.6,152.6,450.0
7.6,152.4,450.0
7.6,152.9,450.0
7.6,152.7,450.0
7.6,152.1,450.0
7.6,152.2,450.0
7.6,149.9,449.9
7.6,151.6,449.9
7.6,152.3,449.9
7.6,152.1,449.9
7.6,151.3,449.9
7.7,150.8,449.9
7.7,149.4,449.9
7.7,151.2,449.9
7.7,150.9,449.9
7.7,150.5,449.9
7.7,150.7,449.9
7.7,150.9,449.9
7.7,150.9,449.9
7.7,151.2,449.9
7.7,151.1,449.9
7.7,151.2,449.9
7.7,151.7,449.9
7.7,151.2,449.9
7.7,151.2,449.9
7.7,151.1,449.9
7.7,151.3,449.9
7.8,151.5,449.9
7.8,149.9,449.9
7.8,150.3,449.9
7.8,152.1,449.9
7.8,150.9,449.9
