Time,FPS, Memory
1.3,151.8,442.2
1.3,151.9,442.2
1.3,151.4,442.2
1.3,151.4,442.2
1.4,151.5,442.2
1.4,151.8,442.2
1.4,151.4,442.2
1.4,151.7,442.2
1.4,152.1,442.2
1.4,151.4,442.2
1.4,151.9,442.2
1.4,151.0,442.2
1.4,152.5,442.2
1.4,152.3,442.2
1.4,152.2,442.2
1.4,149.7,442.2
1.4,152.0,442.2
1.4,152.6,442.2
1.4,152.3,442.2
1.5,152.0,442.2
1.5,151.6,442.2
1.5,150.3,442.2
1.5,152.5,442.2
1.5,153.0,442.2
1.5,152.1,442.2
1.5,152.7,442.2
1.5,152.5,442.2
1.5,152.7,442.2
1.5,152.9,442.2
1.5,152.3,442.2
1.5,152.4,442.2
1.5,152.3,442.2
1.5,152.3,442.2
1.5,152.6,442.2
1.6,151.9,442.2
1.6,152.4,442.2
1.6,152.2,442.2
1.6,152.5,442.2
1.6,151.7,442.2
1.6,152.2,442.2
1.6,152.2,442.2
1.6,153.1,442.2
1.6,151.8,442.2
1.6,151.9,442.2
1.6,152.5,442.2
1.6,152.1,442.2
1.6,151.8,442.2
1.6,152.2,442.2
1.6,152.4,442.2
1.7,152.3,442.2
1.7,152.9,442.2
1.7,152.7,442.2
1.7,152.2,442.2
1.7,152.8,442.2
1.7,152.2,442.2
1.7,152.5,442.2
1.7,152.8,442.2
1.7,152.1,442.2
1.7,152.6,442.2
1.7,152.4,442.2
1.7,152.5,442.2
1.7,152.6,442.2
1.7,152.2,442.2
1.7,151.3,442.2
1.7,151.9,442.2
1.8,152.6,442.2
1.8,152.6,442.2
1.8,152.2,442.2
1.8,151.6,442.2
1.8,151.7,442.2
1.8,151.7,442.2
1.8,152.0,442.2
1.8,151.7,442.2
1.8,151.9,442.2
1.8,151.5,442.2
1.8,152.7,442.2
1.8,152.1,442.2
1.8,152.5,442.2
1.8,152.3,442.2
1.8,152.7,442.2
1.9,152.3,442.2
1.9,150.7,442.2
1.9,151.6,442.2
1.9,152.8,442.2
1.9,153.3,442.2
1.9,151.2,442.2
1.9,152.8,442.2
1.9,152.5,442.2
1.9,152.6,442.2
1.9,153.2,442.2
1.9,152.1,442.2
1.9,152.7,442.2
1.9,152.3,442.2
1.9,153.0,442.2
1.9,153.2,442.2
2.0,152.2,442.2
2.0,153.0,442.2
2.0,151.7,442.2
2.0,152.8,442.2
2.0,152.7,442.2
2.0,152.6,442.2
2.0,152.8,442.2
2.0,152.0,442.2
2.0,152.6,442.2
2.0,153.0,442.2
2.0,151.8,442.3
2.0,152.6,442.3
2.0,152.0,442.3
2.0,152.7,442.3
2.0,151.7,442.3
2.1,152.5,442.3
2.1,152.4,442.3
2.1,153.3,442.3
2.1,152.5,442.3
2.1,152.6,442.3
2.1,152.4,442.3
2.1,152.9,442.3
2.1,153.2,442.3
2.1,152.3,442.3
2.1,152.3,442.3
2.1,152.3,442.3
2.1,153.3,442.3
2.1,152.3,442.3
2.1,152.7,442.3
2.1,152.9,442.3
2.1,152.5,442.3
2.2,153.0,442.3
2.2,153.0,442.3
2.2,152.5,442.3
2.2,152.8,442.3
2.2,152.6,442.3
2.2,153.0,442.3
2.2,152.9,442.3
2.2,152.9,442.3
2.2,152.5,442.3
2.2,152.0,442.3
2.2,153.0,442.3
2.2,151.8,442.3
2.2,152.6,442.3
2.2,151.9,442.3
2.2,153.3,442.3
2.3,153.0,442.3
2.3,153.1,442.3
2.3,153.0,442.3
2.3,153.0,442.3
2.3,152.9,442.3
2.3,152.7,442.3
2.3,152.8,442.3
2.3,152.5,442.3
2.3,153.1,442.3
2.3,153.5,442.3
2.3,152.7,442.3
2.3,151.9,442.3
2.3,152.2,442.3
2.3,153.3,442.3
2.3,153.3,442.3
2.4,152.6,442.3
2.4,152.8,442.3
2.4,151.9,442.3
2.4,153.1,442.3
2.4,152.1,442.3
2.4,152.3,442.3
2.4,152.3,442.3
2.4,152.2,442.3
2.4,152.7,442.3
2.4,151.2,442.3
2.4,152.4,442.3
2.4,152.6,442.3
2.4,153.4,442.3
2.4,152.7,442.3
2.4,152.6,442.3
2.5,152.5,442.3
2.5,153.1,442.3
2.5,152.9,442.3
2.5,152.3,442.3
2.5,152.7,442.3
2.5,152.0,442.3
2.5,152.6,442.3
2.5,151.4,442.3
2.5,152.2,442.3
2.5,152.5,442.3
2.5,152.4,442.3
2.5,152.8,442.3
2.5,153.0,442.3
2.5,152.4,442.3
2.5,152.6,442.3
2.5,152.1,442.3
2.6,152.8,442.3
2.6,152.4,442.3
2.6,152.4,442.3
2.6,151.4,442.3
2.6,152.4,442.3
2.6,152.9,442.3
2.6,152.8,442.3
2.6,152.7,442.3
2.6,152.9,442.3
2.6,153.0,442.3
2.6,153.2,442.3
2.6,151.0,442.3
2.6,153.1,442.3
2.6,153.7,442.3
2.6,153.8,442.3
2.7,152.4,442.3
2.7,152.1,442.3
2.7,152.9,442.3
2.7,153.7,442.3
2.7,154.0,442.3
2.7,153.1,442.3
2.7,152.8,442.3
2.7,152.8,442.3
2.7,153.5,442.3
2.7,153.2,442.3
2.7,153.5,442.3
2.7,154.1,442.3
2.7,155.2,442.3
2.7,154.5,442.3
2.7,153.6,442.3
2.8,154.3,442.3
2.8,155.9,442.3
2.8,155.6,442.3
2.8,155.6,442.3
2.8,156.2,442.3
2.8,155.6,442.3
2.8,156.4,442.3
2.8,156.2,442.3
2.8,156.1,442.3
2.8,156.2,442.3
2.8,156.9,442.3
2.8,156.4,442.3
2.8,155.3,442.3
2.8,156.9,442.3
2.8,157.7,442.3
2.8,157.8,442.3
2.9,157.0,442.3
2.9,157.0,442.3
2.9,156.6,442.3
2.9,157.2,442.4
2.9,142.7,442.3
2.9,132.1,442.4
2.9,141.7,442.4
2.9,148.2,442.4
2.9,158.2,442.4
2.9,164.8,442.4
2.9,162.6,442.4
2.9,162.5,442.4
2.9,162.9,442.4
2.9,161.6,442.4
2.9,161.7,442.4
2.9,160.5,442.4
3.0,160.8,442.4
3.0,160.7,442.4
3.0,160.1,442.4
3.0,159.6,442.4
3.0,160.1,442.4
3.0,158.9,442.4
3.0,159.3,442.4
3.0,158.6,442.4
3.0,158.7,442.4
3.0,157.8,442.4
3.0,158.7,442.4
3.0,158.7,442.4
3.0,158.4,442.4
3.0,158.2,442.4
3.0,159.1,442.4
3.0,157.9,442.4
3.1,158.2,442.4
3.1,158.1,442.4
3.1,157.3,442.4
3.1,157.9,442.4
3.1,157.1,442.4
3.1,158.0,442.4
3.1,158.2,442.4
3.1,157.9,442.4
3.1,158.4,442.4
3.1,158.2,442.4
3.1,158.3,442.4
3.1,158.5,442.4
3.1,154.3,442.4
3.1,157.2,442.4
3.1,157.2,442.4
3.2,157.5,442.4
3.2,157.2,442.4
3.2,143.2,442.4
3.2,131.3,442.4
3.2,135.5,442.4
3.2,145.0,442.4
3.2,152.9,442.4
3.2,163.6,442.4
3.2,167.4,442.4
3.2,166.7,442.4
3.2,166.5,442.4
3.2,164.7,442.4
3.2,165.7,442.5
3.2,163.3,442.5
3.2,163.4,442.5
3.2,161.7,442.4
3.3,162.2,442.4
3.3,161.7,442.4
3.3,160.1,442.5
3.3,161.4,442.5
3.3,156.1,442.5
3.3,161.2,442.5
3.3,160.8,442.5
3.3,161.1,442.5
3.3,159.4,442.5
3.3,160.1,442.5
3.3,158.8,442.5
3.3,158.7,442.5
3.3,156.2,442.5
3.3,158.7,442.5
3.3,158.7,442.5
3.3,159.6,442.5
3.4,158.3,442.5
3.4,158.4,442.5
3.4,157.6,442.5
3.4,158.5,442.5
3.4,158.9,442.5
3.4,157.3,442.5
3.4,158.3,442.5
3.4,157.6,442.5
3.4,157.6,442.5
3.4,153.2,442.5
3.4,157.8,442.5
3.4,157.9,442.5
3.4,157.6,442.5
3.4,158.1,442.5
3.4,157.7,442.5
3.4,157.2,442.5
3.5,157.8,442.5
3.5,155.8,442.5
3.5,157.3,442.5
3.5,157.9,442.5
3.5,158.8,442.5
3.5,156.7,442.5
3.5,157.7,442.5
3.5,158.3,442.5
3.5,158.7,442.5
3.5,158.4,442.5
3.5,156.9,442.5
3.5,157.7,442.5
3.5,157.4,442.5
3.5,156.8,442.5
3.5,156.4,442.5
3.6,157.8,442.5
3.6,157.7,442.5
3.9,8.2,442.6
3.9,9.1,442.6
3.9,10.0,442.5
3.9,11.1,442.6
3.9,12.3,442.6
3.9,13.4,442.6
3.9,14.7,442.6
3.9,16.2,442.6
3.9,17.8,442.6
4.0,19.3,442.6
4.0,21.3,442.6
4.0,22.1,442.6
4.0,24.3,442.6
4.0,26.3,442.6
4.0,28.9,442.6
4.0,31.9,442.6
4.0,34.1,442.6
4.0,37.4,442.6
4.0,41.2,442.6
4.0,45.4,442.6
4.0,48.2,442.6
4.0,52.9,442.6
4.1,54.3,442.7
4.1,59.4,442.7
4.1,64.8,442.7
4.1,66.5,442.7
4.1,72.5,442.7
4.1,77.2,442.7
4.1,79.7,442.7
4.1,85.6,442.7
4.1,84.8,442.7
4.1,92.2,442.7
4.1,98.9,442.7
4.1,98.6,442.7
4.1,106.6,442.7
4.1,101.4,442.7
4.1,109.9,442.7
4.1,118.4,442.7
4.2,113.8,442.7
4.2,122.8,442.7
4.2,114.3,442.7
4.2,123.1,442.7
4.2,128.7,442.7
4.2,125.7,442.7
4.2,128.1,442.7
4.2,124.1,442.7
4.2,127.4,442.7
4.2,122.9,442.7
4.2,127.0,442.7
4.2,121.9,442.7
4.2,125.9,442.7
4.3,121.0,442.7
4.3,126.4,442.7
4.3,120.4,442.7
4.3,127.1,442.7
4.3,119.1,442.7
4.3,127.4,442.7
4.3,118.6,442.7
4.3,126.2,442.7
4.3,135.1,442.7
4.3,129.5,442.7
4.3,138.1,442.7
4.3,143.9,442.7
4.3,139.1,442.8
4.3,146.7,442.8
4.4,133.8,442.8
4.4,143.4,442.8
4.4,151.7,442.8
4.4,142.6,442.8
4.4,151.6,442.8
4.4,136.7,442.7
4.4,145.5,442.7
4.4,156.0,442.7
4.4,144.4,442.7
4.4,154.0,442.7
4.4,160.3,442.6
4.4,150.7,442.6
4.4,159.9,442.6
4.4,143.5,442.6
4.4,154.0,442.6
4.4,162.3,442.6
4.5,149.2,442.6
4.5,159.6,442.6
4.5,162.2,442.6
4.5,154.8,442.6
4.5,161.6,442.6
4.5,145.8,442.6
4.5,155.7,442.6
4.5,162.9,442.6
4.5,151.7,442.6
4.5,161.2,442.6
4.5,143.3,442.6
4.5,153.1,442.6
4.5,163.4,442.6
4.5,149.9,442.5
4.5,160.6,442.5
4.5,165.3,442.5
4.6,155.5,442.5
4.6,164.2,442.5
4.6,146.2,442.5
4.6,156.2,442.5
4.6,165.1,442.5
4.6,150.6,442.5
4.6,160.1,442.5
4.6,143.9,442.5
4.6,153.8,442.5
4.6,164.3,442.5
4.6,149.8,442.5
4.6,160.6,442.5
4.6,166.4,442.5
4.6,154.8,442.5
4.6,165.3,442.5
4.7,145.5,442.5
4.7,155.4,442.5
4.7,165.7,442.5
4.7,151.5,442.5
4.7,162.0,442.6
4.7,143.1,442.5
4.7,152.4,442.6
4.7,163.4,442.6
4.7,149.7,442.6
4.7,160.2,442.6
4.7,168.5,442.6
4.7,154.5,442.6
4.7,165.4,442.6
4.7,145.4,442.6
4.7,155.5,442.6
4.7,166.5,442.6
4.8,151.1,442.6
4.8,161.8,442.6
4.8,167.0,442.6
4.8,156.0,442.6
4.8,165.9,442.6
4.8,146.8,442.6
4.8,156.8,442.6
4.8,167.1,442.6
4.8,151.9,442.6
4.8,162.0,442.6
4.8,165.6,442.6
4.8,157.2,442.6
4.8,164.6,442.6
4.8,147.7,442.6
4.8,158.3,442.6
4.8,164.8,442.6
4.9,152.7,442.6
4.9,163.5,442.6
4.9,144.3,442.6
4.9,154.2,442.6
4.9,164.9,442.6
4.9,150.6,442.6
4.9,160.9,442.6
4.9,165.3,442.6
4.9,155.9,442.6
4.9,164.0,442.6
4.9,142.9,442.6
4.9,152.3,442.6
4.9,163.4,442.6
4.9,152.8,442.6
4.9,163.4,442.6
5.0,144.1,442.6
5.0,153.7,442.6
5.0,164.7,442.6
5.0,150.4,442.6
5.0,160.6,442.6
5.0,165.8,442.6
5.0,156.3,442.6
5.0,164.6,442.6
5.0,145.7,442.6
5.0,153.5,442.7
5.0,164.4,442.7
5.0,151.7,442.7
5.0,162.1,442.7
5.0,143.1,442.7
5.0,153.1,442.7
5.0,164.3,442.7
5.1,150.1,442.7
5.1,161.0,442.7
5.1,165.8,442.7
5.1,155.8,442.8
5.1,164.9,442.8
5.1,145.1,442.8
5.1,154.8,442.8
5.1,165.7,442.8
5.1,152.0,442.8
5.1,162.0,442.8
5.1,143.0,442.8
5.1,153.2,442.8
5.1,163.3,442.8
5.1,149.6,442.8
5.1,156.3,442.8
5.1,165.8,442.8
5.2,155.4,442.8
5.2,164.7,442.8
5.2,144.7,442.8
5.2,154.1,442.8
5.2,165.1,442.8
5.2,151.6,442.8
5.2,162.1,442.8
5.2,143.2,442.8
5.2,144.2,442.8
5.2,137.5,442.8
5.2,147.0,442.8
5.2,157.0,442.9
5.2,145.8,442.8
5.2,156.1,442.9
5.2,167.7,442.8
5.3,150.2,442.9
5.3,160.9,442.9
5.3,170.8,442.9
5.3,156.2,442.9
5.3,166.5,442.9
5.3,168.3,442.9
5.3,160.5,442.9
5.3,166.5,442.9
5.3,148.8,442.9
5.3,159.1,442.9
5.3,166.0,442.9
5.3,155.8,442.9
5.3,164.6,442.9
5.3,146.9,442.9
5.3,157.9,442.9
5.3,164.3,442.9
5.4,151.4,442.9
5.4,162.0,442.9
5.4,142.6,442.9
5.4,151.8,442.9
5.4,162.6,442.9
5.4,148.9,442.9
5.4,158.7,442.9
5.4,164.9,442.9
5.4,155.3,442.9
5.4,164.0,442.9
5.4,145.6,442.9
5.4,155.6,442.9
5.4,164.2,442.9
5.4,151.6,442.9
5.4,161.8,442.9
5.5,143.2,442.9
5.5,152.4,442.9
5.5,163.6,442.9
5.5,149.1,442.9
5.5,159.3,442.9
5.5,164.1,442.9
5.5,152.2,442.9
5.5,161.8,442.9
5.5,146.4,442.9
5.5,156.0,442.9
5.5,164.2,442.8
5.5,152.7,442.8
5.5,163.0,442.8
5.5,144.0,442.8
5.5,154.6,442.8
5.5,164.5,442.8
5.6,149.5,442.8
5.6,159.9,442.8
5.6,141.9,442.8
5.6,151.2,442.8
5.6,161.5,442.8
5.6,148.4,442.8
5.6,158.8,442.8
5.6,165.6,442.8
5.6,154.0,442.8
5.6,163.6,442.8
5.6,144.9,442.8
5.6,155.4,442.8
5.6,165.1,442.8
5.6,150.8,442.8
5.6,161.5,442.8
5.7,142.8,442.8
5.7,152.5,442.8
5.7,163.6,442.8
5.7,149.1,442.8
5.7,159.2,442.8
5.7,164.9,442.8
5.7,155.2,442.8
5.7,162.7,442.8
5.7,145.6,442.8
5.7,155.9,442.8
5.7,162.8,442.8
5.7,151.2,442.8
5.7,161.8,443.0
5.7,142.4,443.0
5.7,151.9,443.0
5.7,162.3,443.0
5.8,149.7,443.0
5.8,159.8,443.0
5.8,141.2,443.0
5.8,150.4,443.0
5.8,161.0,443.0
5.8,148.4,443.0
5.8,158.4,443.0
5.8,165.7,443.0
5.8,150.5,443.0
5.8,160.1,443.0
5.8,145.9,443.0
5.8,156.0,443.0
5.8,165.6,443.0
5.8,151.8,443.0
5.8,162.7,443.0
5.9,143.3,443.0
5.9,152.9,443.0
5.9,163.9,443.0
5.9,149.3,443.0
5.9,158.9,443.0
5.9,164.4,443.0
5.9,155.5,443.0
5.9,162.6,443.0
5.9,145.4,443.0
5.9,155.3,443.0
5.9,163.0,443.0
5.9,152.0,443.0
5.9,162.2,443.0
5.9,143.9,443.0
5.9,154.5,443.0
5.9,162.5,443.0
6.0,150.0,443.0
6.0,160.4,443.0
6.0,139.1,443.0
6.0,148.2,443.0
6.0,159.2,443.0
6.0,148.6,443.0
6.0,158.7,443.0
6.0,141.4,443.0
6.0,149.6,443.1
6.0,160.4,443.1
6.0,148.6,443.1
6.0,159.2,443.1
6.0,162.2,443.1
6.0,154.3,443.1
6.0,162.0,443.1
6.1,144.7,443.1
6.1,154.6,443.1
6.1,162.0,443.1
6.1,151.7,443.1
6.1,161.1,443.1
6.1,144.0,443.1
6.1,154.3,443.1
6.1,161.6,443.1
6.1,149.2,443.1
6.1,159.0,443.1
6.1,142.1,443.1
6.1,151.7,443.1
6.1,161.4,443.1
6.1,147.8,443.1
6.1,158.0,443.1
6.1,162.2,443.1
6.2,153.9,443.1
6.2,160.8,443.1
6.2,144.9,443.1
6.2,154.8,443.1
6.2,160.9,443.1
6.2,151.8,443.2
6.2,159.9,443.2
6.2,142.9,443.2
6.2,152.7,443.2
6.2,161.3,443.2
6.2,149.6,443.2
6.2,159.6,443.2
6.2,142.1,443.2
6.2,152.2,443.2
6.2,162.2,443.2
6.3,148.2,443.2
6.3,158.7,443.2
6.3,161.8,443.2
6.3,154.6,443.2
6.3,160.8,443.3
6.3,145.5,443.2
6.3,155.3,443.3
6.3,161.1,443.3
6.3,151.9,443.2
6.3,159.7,443.3
6.3,143.3,443.3
6.3,153.5,443.3
6.3,161.5,443.3
6.3,150.0,443.3
6.3,160.2,443.3
6.4,141.9,443.3
6.4,150.7,443.3
6.4,161.5,443.3
6.4,148.7,443.3
6.4,158.9,443.3
6.4,162.6,443.3
6.4,154.7,443.2
6.4,160.9,443.2
6.4,145.6,443.2
6.4,155.4,443.2
6.4,160.7,443.2
6.4,152.2,443.2
6.4,160.0,443.2
6.4,143.9,443.2
6.4,154.3,443.2
6.4,161.3,443.2
6.5,149.6,443.2
6.5,159.7,443.1
6.5,142.2,443.1
6.5,152.0,443.1
6.5,161.8,443.1
6.5,148.8,443.1
6.5,158.6,443.1
6.5,140.8,443.1
6.5,150.0,443.1
6.5,160.7,443.1
6.5,147.5,443.1
6.5,158.2,443.1
6.5,163.7,443.1
6.5,153.8,443.1
6.5,162.7,443.1
6.6,145.2,443.1
6.6,155.2,443.1
6.6,163.4,443.1
6.6,151.1,443.1
6.6,160.5,443.1
6.6,142.8,443.1
6.6,152.1,443.2
6.6,163.2,443.2
6.6,149.0,443.1
6.6,159.2,443.2
6.6,164.2,443.2
6.6,155.3,443.2
6.6,163.0,443.1
6.6,145.9,443.2
6.6,156.4,443.2
6.6,163.4,443.1
6.7,151.5,443.1
6.7,162.2,443.0
6.7,142.8,443.0
6.7,152.2,443.0
6.7,163.1,443.0
6.7,149.3,443.0
6.7,159.1,443.0
6.7,164.3,443.0
6.7,155.5,443.0
6.7,162.9,443.0
6.7,146.1,443.0
6.7,156.7,443.0
6.7,163.7,443.0
6.7,151.1,443.0
6.7,161.3,443.0
6.8,143.5,443.0
6.8,153.1,443.0
6.8,163.4,443.0
6.8,149.4,443.0
6.8,159.8,443.0
6.8,141.9,442.9
6.8,151.3,442.9
6.8,162.2,442.9
6.8,148.6,442.9
6.8,158.8,442.9
6.8,165.4,442.9
6.8,153.3,442.9
6.8,163.7,442.9
6.8,145.1,442.9
6.8,155.7,442.9
6.8,164.7,442.9
6.9,150.8,442.9
6.9,161.3,442.9
6.9,163.9,442.9
6.9,156.4,442.9
6.9,162.5,442.9
6.9,146.7,442.9
6.9,156.9,442.9
6.9,162.5,442.9
6.9,153.0,442.9
6.9,161.0,443.0
6.9,144.2,443.0
6.9,154.8,443.0
6.9,162.5,443.0
6.9,150.7,443.0
6.9,160.9,443.0
7.0,142.5,443.0
7.0,152.0,443.0
7.0,162.7,443.0
7.0,148.4,443.0
7.0,158.5,443.0
7.0,163.7,443.0
7.0,154.6,443.0
7.0,162.6,443.0
7.0,145.9,443.0
7.0,156.0,443.0
7.0,163.3,443.0
7.0,151.3,443.0
7.0,161.7,443.0
7.0,143.1,443.0
7.0,152.7,443.0
7.0,163.4,443.0
7.1,148.8,443.0
7.1,159.2,443.0
7.1,164.4,443.0
7.1,155.6,443.0
7.1,162.9,443.0
7.1,145.9,443.0
7.1,156.0,443.0
7.1,163.7,443.0
7.1,151.4,443.0
7.1,161.4,443.0
7.1,143.0,443.0
7.1,153.0,443.0
7.1,163.1,443.0
7.1,149.9,443.0
7.1,160.7,443.0
7.1,164.3,443.0
7.2,155.8,443.0
7.2,163.2,443.0
7.2,146.4,443.0
7.2,156.6,443.0
7.2,164.1,443.0
7.2,151.7,443.0
7.2,161.8,443.0
7.2,143.4,443.0
7.2,152.8,443.0
7.2,163.4,443.0
7.2,149.5,443.0
7.2,160.3,443.0
7.2,165.1,443.0
7.2,155.2,443.0
7.2,164.1,443.0
7.3,146.3,443.0
7.3,156.7,443.0
7.3,163.9,443.0
7.3,151.2,443.0
7.3,161.4,443.0
7.3,143.0,443.0
7.3,152.7,443.0
7.3,163.7,443.0
7.3,149.6,443.0
7.3,159.5,443.0
7.3,165.1,443.0
7.3,155.2,443.0
7.3,164.2,443.0
7.3,146.3,443.0
7.3,156.9,443.0
7.3,164.5,443.0
7.4,151.1,443.0
7.4,161.6,443.0
7.4,143.0,443.0
7.4,152.5,443.0
7.4,163.3,443.0
7.4,149.2,443.0
7.4,159.4,443.0
7.4,165.7,443.0
7.4,155.1,443.0
7.4,164.2,443.0
7.4,146.1,443.0
7.4,156.6,443.0
7.4,164.9,443.0
7.4,150.9,443.0
7.4,161.3,443.0
7.5,143.1,443.0
7.5,152.8,443.0
7.5,159.9,443.0
7.5,148.8,443.0
7.5,158.9,443.0
7.5,166.3,443.0
7.5,155.6,443.0
7.5,165.3,443.0
7.5,146.4,443.0
7.5,156.1,443.0
7.5,165.2,443.0
7.5,151.9,443.0
7.5,162.9,443.0
7.5,164.0,443.0
7.5,157.4,443.0
7.5,162.2,443.0
7.6,147.6,443.0
7.6,158.7,443.0
7.6,163.3,443.0
7.6,153.1,443.0
7.6,162.6,443.0
7.6,144.4,443.0
7.6,154.3,443.0
7.6,163.4,443.0
7.6,150.5,443.0
7.6,160.6,443.0
7.6,142.0,443.0
7.6,151.7,443.0
7.6,162.1,443.0
7.6,148.7,443.0
7.6,155.4,443.0
7.6,165.1,443.0
7.7,154.3,443.0
7.7,164.2,443.0
7.7,145.3,443.0
7.7,155.2,443.0
7.7,165.7,443.0
7.7,151.3,443.0
7.7,161.3,443.0
7.7,164.8,443.0
7.7,157.2,443.0
7.7,163.0,443.1
7.7,146.3,443.0
7.7,156.4,443.1
7.7,163.8,443.1
7.7,153.3,443.1
7.7,163.3,443.1
7.8,144.0,443.1
7.8,153.9,443.1
7.8,164.3,443.1
7.8,150.0,443.0
7.8,160.2,443.0
7.8,164.1,443.0
7.8,155.7,443.1
7.8,162.7,443.1
7.8,146.6,443.1
7.8,156.7,443.1
7.8,163.2,443.1
7.8,148.6,443.1
7.8,158.1,443.1
7.8,144.6,443.1
7.8,155.1,443.1
7.8,165.8,443.2
7.9,150.4,443.2
7.9,161.5,443.2
7.9,165.0,443.2
7.9,156.1,443.2
7.9,163.6,443.2
7.9,146.2,443.2
7.9,156.4,443.2
7.9,164.2,443.2
7.9,152.0,443.2
